# x y z block_id volume angle_x angle_y angle_z
0.099751 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.099751 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.149626 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.199501 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.249377 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.299252 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.897436 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 1.948718 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.349127 2.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.000000 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.051282 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.102564 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.153846 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.205128 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.256410 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.307692 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.358974 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.410256 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.461538 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.512821 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.564103 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.615385 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.666667 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.717949 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.769231 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.820513 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.871795 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.923077 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 0.974359 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.025641 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.076923 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.128205 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.179487 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.230769 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.282051 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.333333 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.384615 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.435897 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.487179 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.538462 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.589744 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.641026 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.692308 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.743590 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.794872 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
0.399002 1.846154 0.000000 1 0.00012756650 0.000000 0.000000 0.000000
