DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.719158,427,0.736723,435,0.756731,446,0.756731,446
0.719164,427,0.73673,435,0.756737,446,0.756737,446
0.719171,427,0.736737,435,0.756743,446,0.756743,446
0.719177,427,0.736743,435,0.756748,445,0.756748,445
0.719184,427,0.73675,434,0.756754,444,0.756754,444
0.719191,427,0.736756,434,0.75676,444,0.75676,444
0.719197,427,0.736763,434,0.756766,443,0.756766,443
0.719204,427,0.736769,434,0.756772,442,0.756772,442
0.719211,427,0.736776,434,0.756778,442,0.756778,442
0.719217,427,0.736782,434,0.756783,442,0.756783,442
0.719224,427,0.736789,435,0.756789,442,0.756789,442
0.71923,427,0.736796,435,0.756795,442,0.756795,442
0.719237,427,0.736802,435,0.756801,442,0.756801,442
0.719244,427,0.736809,435,0.756807,442,0.756807,442
0.71925,427,0.736815,435,0.756812,442,0.756812,442
0.719257,427,0.736822,435,0.756818,442,0.756818,442
0.719264,427,0.736828,435,0.756824,442,0.756824,442
0.71927,427,0.736835,435,0.75683,442,0.75683,442
0.719277,428,0.736841,435,0.756836,442,0.756836,442
0.719283,428,0.736848,435,0.756842,442,0.756842,442
0.71929,428,0.736855,435,0.756847,442,0.756847,442
0.719297,428,0.736861,435,0.756853,442,0.756853,442
0.719303,428,0.736868,435,0.756859,442,0.756859,442
0.71931,428,0.736874,435,0.756865,442,0.756865,442
0.719316,428,0.736881,435,0.756871,442,0.756871,442
0.719323,428,0.736887,436,0.756877,442,0.756877,442
0.71933,428,0.736894,436,0.756882,443,0.756882,443
0.719336,428,0.7369,436,0.756888,443,0.756888,443
0.719343,428,0.736907,436,0.756894,443,0.756894,443
0.71935,428,0.736914,436,0.7569,443,0.7569,443
0.719356,428,0.73692,436,0.756906,443,0.756906,443
0.719363,428,0.736927,436,0.756912,444,0.756912,444
0.719369,428,0.736933,436,0.756917,444,0.756917,444
0.719376,428,0.73694,436,0.756923,444,0.756923,444
0.719383,427,0.736946,436,0.756929,444,0.756929,444
0.719389,427,0.736953,436,0.756935,444,0.756935,444
0.719396,427,0.736959,437,0.756941,445,0.756941,445
0.719403,427,0.736966,437,0.756946,445,0.756946,445
0.719409,427,0.736973,437,0.756952,446,0.756952,446
0.719416,427,0.736979,437,0.756958,447,0.756958,447
0.719422,427,0.736986,437,0.756964,448,0.756964,448
0.719429,427,0.736992,437,0.75697,449,0.75697,449
0.719436,427,0.736999,438,0.756976,450,0.756976,450
0.719442,427,0.737005,438,0.756981,450,0.756981,450
0.719449,426,0.737012,438,0.756987,451,0.756987,451
0.719455,426,0.737018,438,0.756993,451,0.756993,451
0.719462,426,0.737025,438,0.756999,451,0.756999,451
0.719469,426,0.737032,438,0.757005,450,0.757005,450
0.719475,426,0.737038,438,0.757011,450,0.757011,450
0.719482,426,0.737045,438,0.757016,450,0.757016,450
0.719489,426,0.737051,438,0.757022,449,0.757022,449
0.719495,427,0.737058,438,0.757028,449,0.757028,449
0.719502,427,0.737064,437,0.757034,449,0.757034,449
0.719508,427,0.737071,437,0.75704,449,0.75704,449
0.719515,427,0.737077,436,0.757045,449,0.757045,449
0.719522,428,0.737084,436,0.757051,449,0.757051,449
0.719528,428,0.73709,435,0.757057,449,0.757057,449
0.719535,428,0.737097,434,0.757063,449,0.757063,449
0.719542,428,0.737104,434,0.757069,449,0.757069,449
0.719548,428,0.73711,433,0.757075,449,0.757075,449
0.719555,428,0.737117,432,0.75708,449,0.75708,449
0.719561,427,0.737123,432,0.757086,448,0.757086,448
0.719568,427,0.73713,432,0.757092,448,0.757092,448
0.719575,427,0.737136,432,0.757098,448,0.757098,448
0.719581,427,0.737143,433,0.757104,448,0.757104,448
0.719588,427,0.737149,433,0.75711,448,0.75711,448
0.719594,427,0.737156,434,0.757115,448,0.757115,448
0.719601,427,0.737163,434,0.757121,447,0.757121,447
0.719608,427,0.737169,435,0.757127,447,0.757127,447
0.719614,427,0.737176,435,0.757133,447,0.757133,447
0.719621,427,0.737182,435,0.757139,446,0.757139,446
0.719628,427,0.737189,436,0.757145,446,0.757145,446
0.719634,427,0.737195,436,0.75715,446,0.75715,446
0.719641,427,0.737202,436,0.757156,446,0.757156,446
0.719647,427,0.737208,437,0.757162,446,0.757162,446
0.719654,427,0.737215,437,0.757168,445,0.757168,445
0.719661,427,0.737222,437,0.757174,445,0.757174,445
0.719667,427,0.737228,438,0.757179,445,0.757179,445
0.719674,427,0.737235,438,0.757185,445,0.757185,445
0.719681,427,0.737241,438,0.757191,445,0.757191,445
0.719687,427,0.737248,437,0.757197,445,0.757197,445
0.719694,427,0.737254,437,0.757203,445,0.757203,445
0.7197,428,0.737261,437,0.757209,445,0.757209,445
0.719707,428,0.737267,437,0.757214,445,0.757214,445
0.719714,428,0.737274,437,0.75722,445,0.75722,445
0.71972,428,0.737281,437,0.757226,445,0.757226,445
0.719727,428,0.737287,437,0.757232,445,0.757232,445
0.719733,427,0.737294,437,0.757238,445,0.757238,445
0.71974,427,0.7373,438,0.757244,445,0.757244,445
0.719747,427,0.737307,438,0.757249,445,0.757249,445
0.719753,427,0.737313,438,0.757255,444,0.757255,444
0.71976,427,0.73732,439,0.757261,444,0.757261,444
0.719767,427,0.737326,439,0.757267,444,0.757267,444
0.719773,427,0.737333,439,0.757273,444,0.757273,444
0.71978,427,0.73734,440,0.757278,444,0.757278,444
0.719786,427,0.737346,440,0.757284,443,0.757284,443
0.719793,427,0.737353,440,0.75729,443,0.75729,443
0.7198,427,0.737359,440,0.757296,443,0.757296,443
0.719806,428,0.737366,441,0.757302,443,0.757302,443
0.719813,428,0.737372,441,0.757308,443,0.757308,443
0.71982,428,0.737379,441,0.757313,442,0.757313,442
0.719826,428,0.737385,441,0.757319,442,0.757319,442
0.719833,428,0.737392,440,0.757325,442,0.757325,442
0.719839,428,0.737398,440,0.757331,442,0.757331,442
0.719846,428,0.737405,440,0.757337,443,0.757337,443
0.719853,428,0.737412,440,0.757343,443,0.757343,443
0.719859,428,0.737418,439,0.757348,443,0.757348,443
0.719866,428,0.737425,439,0.757354,443,0.757354,443
0.719873,428,0.737431,439,0.75736,444,0.75736,444
0.719879,428,0.737438,439,0.757366,444,0.757366,444
0.719886,427,0.737444,439,0.757372,444,0.757372,444
0.719892,427,0.737451,439,0.757378,444,0.757378,444
0.719899,427,0.737457,439,0.757383,444,0.757383,444
0.719906,427,0.737464,439,0.757389,444,0.757389,444
0.719912,427,0.737471,439,0.757395,444,0.757395,444
0.719919,427,0.737477,439,0.757401,444,0.757401,444
0.719925,428,0.737484,439,0.757407,444,0.757407,444
0.719932,428,0.73749,439,0.757412,445,0.757412,445
0.719939,428,0.737497,439,0.757418,445,0.757418,445
0.719945,428,0.737503,439,0.757424,445,0.757424,445
0.719952,428,0.73751,439,0.75743,446,0.75743,446
0.719959,428,0.737516,439,0.757436,446,0.757436,446
0.719965,428,0.737523,439,0.757442,447,0.757442,447
0.719972,428,0.73753,439,0.757447,447,0.757447,447
0.719978,428,0.737536,438,0.757453,447,0.757453,447
0.719985,428,0.737543,438,0.757459,447,0.757459,447
0.719992,428,0.737549,438,0.757465,447,0.757465,447
0.719998,428,0.737556,437,0.757471,447,0.757471,447
0.720005,428,0.737562,437,0.757477,447,0.757477,447
0.720012,428,0.737569,437,0.757482,447,0.757482,447
0.720018,428,0.737575,437,0.757488,447,0.757488,447
0.720025,428,0.737582,437,0.757494,447,0.757494,447
0.720031,428,0.737589,437,0.7575,447,0.7575,447
0.720038,429,0.737595,436,0.757506,447,0.757506,447
0.720045,429,0.737602,436,0.757511,447,0.757511,447
0.720051,429,0.737608,436,0.757517,447,0.757517,447
0.720058,429,0.737615,436,0.757523,446,0.757523,446
0.720064,429,0.737621,436,0.757529,446,0.757529,446
0.720071,429,0.737628,436,0.757535,446,0.757535,446
0.720078,429,0.737634,436,0.757541,445,0.757541,445
0.720084,429,0.737641,437,0.757546,445,0.757546,445
0.720091,429,0.737648,437,0.757552,445,0.757552,445
0.720098,429,0.737654,437,0.757558,445,0.757558,445
0.720104,428,0.737661,437,0.757564,446,0.757564,446
0.720111,428,0.737667,437,0.75757,446,0.75757,446
0.720117,428,0.737674,438,0.757576,446,0.757576,446
0.720124,428,0.73768,438,0.757581,447,0.757581,447
0.720131,429,0.737687,438,0.757587,447,0.757587,447
0.720137,429,0.737693,438,0.757593,447,0.757593,447
0.720144,429,0.7377,438,0.757599,447,0.757599,447
0.720151,429,0.737707,439,0.757605,447,0.757605,447
0.720157,429,0.737713,439,0.757611,447,0.757611,447
0.720164,428,0.73772,440,0.757616,447,0.757616,447
0.72017,428,0.737726,440,0.757622,447,0.757622,447
0.720177,428,0.737733,440,0.757628,447,0.757628,447
0.720184,428,0.737739,440,0.757634,447,0.757634,447
0.72019,428,0.737746,440,0.75764,448,0.75764,448
0.720197,428,0.737752,440,0.757645,448,0.757645,448
0.720203,428,0.737759,440,0.757651,448,0.757651,448
0.72021,428,0.737765,440,0.757657,448,0.757657,448
0.720217,428,0.737772,440,0.757663,448,0.757663,448
0.720223,428,0.737779,441,0.757669,448,0.757669,448
0.72023,428,0.737785,441,0.757675,448,0.757675,448
0.720237,428,0.737792,441,0.75768,448,0.75768,448
0.720243,428,0.737798,441,0.757686,447,0.757686,447
0.72025,428,0.737805,441,0.757692,447,0.757692,447
0.720256,428,0.737811,441,0.757698,447,0.757698,447
0.720263,428,0.737818,441,0.757704,447,0.757704,447
0.72027,428,0.737824,441,0.75771,448,0.75771,448
0.720276,428,0.737831,441,0.757715,448,0.757715,448
0.720283,428,0.737838,441,0.757721,448,0.757721,448
0.72029,428,0.737844,441,0.757727,449,0.757727,449
0.720296,428,0.737851,441,0.757733,449,0.757733,449
0.720303,428,0.737857,440,0.757739,449,0.757739,449
0.720309,427,0.737864,440,0.757745,449,0.757745,449
0.720316,427,0.73787,440,0.75775,449,0.75775,449
0.720323,428,0.737877,439,0.757756,449,0.757756,449
0.720329,428,0.737883,439,0.757762,449,0.757762,449
0.720336,428,0.73789,439,0.757768,449,0.757768,449
0.720342,428,0.737897,439,0.757774,449,0.757774,449
0.720349,428,0.737903,439,0.757779,449,0.757779,449
0.720356,428,0.73791,439,0.757785,449,0.757785,449
0.720362,428,0.737916,439,0.757791,449,0.757791,449
0.720369,428,0.737923,439,0.757797,449,0.757797,449
0.720376,428,0.737929,439,0.757803,449,0.757803,449
0.720382,428,0.737936,439,0.757809,449,0.757809,449
0.720389,428,0.737942,439,0.757814,448,0.757814,448
0.720395,428,0.737949,439,0.75782,448,0.75782,448
0.720402,428,0.737956,439,0.757826,448,0.757826,448
0.720409,428,0.737962,439,0.757832,448,0.757832,448
0.720415,428,0.737969,438,0.757838,447,0.757838,447
0.720422,428,0.737975,438,0.757844,448,0.757844,448
0.720429,428,0.737982,438,0.757849,448,0.757849,448
0.720435,428,0.737988,438,0.757855,448,0.757855,448
0.720442,428,0.737995,437,0.757861,447,0.757861,447
0.720448,429,0.738001,437,0.757867,447,0.757867,447
0.720455,429,0.738008,437,0.757873,447,0.757873,447
0.720462,429,0.738015,437,0.757878,446,0.757878,446
0.720468,429,0.738021,437,0.757884,446,0.757884,446
0.720475,430,0.738028,437,0.75789,446,0.75789,446
0.720481,429,0.738034,437,0.757896,445,0.757896,445
0.720488,429,0.738041,437,0.757902,445,0.757902,445
0.720495,429,0.738047,437,0.757908,445,0.757908,445
0.720501,429,0.738054,437,0.757913,446,0.757913,446
0.720508,429,0.73806,437,0.757919,446,0.757919,446
0.720515,429,0.738067,438,0.757925,446,0.757925,446
0.720521,428,0.738073,438,0.757931,446,0.757931,446
0.720528,428,0.73808,438,0.757937,446,0.757937,446
0.720534,428,0.738087,438,0.757943,446,0.757943,446
0.720541,428,0.738093,438,0.757948,446,0.757948,446
0.720548,428,0.7381,438,0.757954,446,0.757954,446
0.720554,428,0.738106,438,0.75796,447,0.75796,447
0.720561,428,0.738113,438,0.757966,447,0.757966,447
0.720568,428,0.738119,438,0.757972,447,0.757972,447
0.720574,428,0.738126,438,0.757978,447,0.757978,447
0.720581,428,0.738132,437,0.757983,448,0.757983,448
0.720587,429,0.738139,437,0.757989,448,0.757989,448
0.720594,429,0.738146,437,0.757995,448,0.757995,448
0.720601,429,0.738152,437,0.758001,448,0.758001,448
0.720607,429,0.738159,437,0.758007,448,0.758007,448
0.720614,430,0.738165,436,0.758012,447,0.758012,447
0.72062,430,0.738172,436,0.758018,447,0.758018,447
0.720627,430,0.738178,436,0.758024,447,0.758024,447
0.720634,430,0.738185,436,0.75803,446,0.75803,446
0.72064,430,0.738191,435,0.758036,446,0.758036,446
0.720647,429,0.738198,436,0.758042,446,0.758042,446
0.720654,429,0.738205,436,0.758047,446,0.758047,446
0.72066,429,0.738211,436,0.758053,446,0.758053,446
0.720667,429,0.738218,436,0.758059,446,0.758059,446
0.720673,429,0.738224,436,0.758065,446,0.758065,446
0.72068,429,0.738231,437,0.758071,446,0.758071,446
0.720687,429,0.738237,437,0.758077,446,0.758077,446
0.720693,429,0.738244,437,0.758082,446,0.758082,446
0.7207,429,0.73825,438,0.758088,446,0.758088,446
0.720707,429,0.738257,438,0.758094,445,0.758094,445
0.720713,429,0.738264,438,0.7581,445,0.7581,445
0.72072,429,0.73827,438,0.758106,445,0.758106,445
0.720726,429,0.738277,438,0.758111,444,0.758111,444
0.720733,429,0.738283,438,0.758117,444,0.758117,444
0.72074,429,0.73829,438,0.758123,444,0.758123,444
0.720746,429,0.738296,438,0.758129,445,0.758129,445
0.720753,429,0.738303,437,0.758135,445,0.758135,445
0.720759,429,0.738309,437,0.758141,445,0.758141,445
0.720766,429,0.738316,437,0.758146,445,0.758146,445
0.720773,429,0.738323,437,0.758152,445,0.758152,445
0.720779,429,0.738329,436,0.758158,445,0.758158,445
0.720786,429,0.738336,436,0.758164,445,0.758164,445
0.720793,429,0.738342,435,0.75817,444,0.75817,444
0.720799,429,0.738349,435,0.758176,444,0.758176,444
0.720806,429,0.738355,434,0.758181,444,0.758181,444
0.720812,429,0.738362,434,0.758187,444,0.758187,444
0.720819,429,0.738368,433,0.758193,444,0.758193,444
0.720826,429,0.738375,433,0.758199,444,0.758199,444
0.720832,429,0.738382,433,0.758205,443,0.758205,443
0.720839,429,0.738388,433,0.758211,443,0.758211,443
0.720846,429,0.738395,433,0.758216,443,0.758216,443
0.720852,429,0.738401,433,0.758222,443,0.758222,443
0.720859,429,0.738408,433,0.758228,443,0.758228,443
0.720865,429,0.738414,433,0.758234,442,0.758234,442
0.720872,429,0.738421,433,0.75824,442,0.75824,442
0.720879,429,0.738427,434,0.758245,442,0.758245,442
0.720885,430,0.738434,434,0.758251,442,0.758251,442
0.720892,430,0.73844,435,0.758257,442,0.758257,442
0.720898,430,0.738447,435,0.758263,442,0.758263,442
0.720905,430,0.738454,436,0.758269,442,0.758269,442
0.720912,430,0.73846,436,0.758275,442,0.758275,442
0.720918,430,0.738467,436,0.75828,441,0.75828,441
0.720925,430,0.738473,436,0.758286,441,0.758286,441
0.720932,430,0.73848,437,0.758292,441,0.758292,441
0.720938,430,0.738486,437,0.758298,441,0.758298,441
0.720945,430,0.738493,437,0.758304,442,0.758304,442
0.720951,430,0.738499,437,0.75831,442,0.75831,442
0.720958,430,0.738506,437,0.758315,443,0.758315,443
0.720965,430,0.738513,437,0.758321,443,0.758321,443
0.720971,430,0.738519,438,0.758327,444,0.758327,444
0.720978,430,0.738526,438,0.758333,444,0.758333,444
0.720985,430,0.738532,438,0.758339,444,0.758339,444
0.720991,430,0.738539,438,0.758345,444,0.758345,444
0.720998,430,0.738545,438,0.75835,444,0.75835,444
0.721004,430,0.738552,438,0.758356,444,0.758356,444
0.721011,430,0.738558,438,0.758362,444,0.758362,444
0.721018,430,0.738565,437,0.758368,444,0.758368,444
0.721024,430,0.738572,437,0.758374,445,0.758374,445
0.721031,430,0.738578,437,0.758379,445,0.758379,445
0.721037,430,0.738585,437,0.758385,445,0.758385,445
0.721044,430,0.738591,438,0.758391,445,0.758391,445
0.721051,429,0.738598,438,0.758397,446,0.758397,446
0.721057,429,0.738604,438,0.758403,446,0.758403,446
0.721064,429,0.738611,438,0.758409,445,0.758409,445
0.721071,429,0.738617,438,0.758414,445,0.758414,445
0.721077,429,0.738624,438,0.75842,445,0.75842,445
0.721084,429,0.738631,438,0.758426,444,0.758426,444
0.72109,429,0.738637,438,0.758432,444,0.758432,444
0.721097,429,0.738644,438,0.758438,444,0.758438,444
0.721104,429,0.73865,438,0.758444,444,0.758444,444
0.72111,429,0.738657,438,0.758449,444,0.758449,444
0.721117,429,0.738663,439,0.758455,444,0.758455,444
0.721124,429,0.73867,439,0.758461,444,0.758461,444
0.72113,429,0.738676,439,0.758467,444,0.758467,444
0.721137,429,0.738683,438,0.758473,445,0.758473,445
0.721143,429,0.73869,438,0.758478,445,0.758478,445
0.72115,429,0.738696,438,0.758484,446,0.758484,446
0.721157,429,0.738703,438,0.75849,446,0.75849,446
0.721163,429,0.738709,438,0.758496,446,0.758496,446
0.72117,429,0.738716,437,0.758502,446,0.758502,446
0.721176,429,0.738722,437,0.758508,446,0.758508,446
0.721183,430,0.738729,437,0.758513,446,0.758513,446
0.72119,430,0.738735,437,0.758519,446,0.758519,446
0.721196,430,0.738742,437,0.758525,445,0.758525,445
0.721203,430,0.738748,436,0.758531,445,0.758531,445
0.72121,430,0.738755,436,0.758537,445,0.758537,445
0.721216,430,0.738762,436,0.758543,444,0.758543,444
0.721223,430,0.738768,435,0.758548,444,0.758548,444
0.721229,429,0.738775,435,0.758554,445,0.758554,445
0.721236,429,0.738781,435,0.75856,445,0.75856,445
0.721243,429,0.738788,435,0.758566,445,0.758566,445
0.721249,429,0.738794,435,0.758572,445,0.758572,445
0.721256,429,0.738801,435,0.758578,446,0.758578,446
0.721263,429,0.738807,435,0.758583,446,0.758583,446
0.721269,429,0.738814,435,0.758589,446,0.758589,446
0.721276,429,0.738821,435,0.758595,446,0.758595,446
0.721282,428,0.738827,435,0.758601,447,0.758601,447
0.721289,428,0.738834,435,0.758607,447,0.758607,447
0.721296,428,0.73884,435,0.758612,447,0.758612,447
0.721302,428,0.738847,434,0.758618,448,0.758618,448
0.721309,428,0.738853,434,0.758624,448,0.758624,448
0.721316,428,0.73886,434,0.75863,448,0.75863,448
0.721322,428,0.738866,434,0.758636,448,0.758636,448
0.721329,428,0.738873,434,0.758642,447,0.758642,447
0.721335,428,0.73888,433,0.758647,447,0.758647,447
0.721342,428,0.738886,433,0.758653,447,0.758653,447
0.721349,428,0.738893,432,0.758659,446,0.758659,446
0.721355,428,0.738899,432,0.758665,446,0.758665,446
0.721362,428,0.738906,432,0.758671,446,0.758671,446
0.721368,429,0.738912,432,0.758677,446,0.758677,446
0.721375,429,0.738919,433,0.758682,445,0.758682,445
0.721382,429,0.738925,433,0.758688,445,0.758688,445
0.721388,429,0.738932,433,0.758694,445,0.758694,445
0.721395,428,0.738939,433,0.7587,445,0.7587,445
0.721402,428,0.738945,433,0.758706,445,0.758706,445
0.721408,428,0.738952,433,0.758711,445,0.758711,445
0.721415,428,0.738958,433,0.758717,445,0.758717,445
0.721421,427,0.738965,434,0.758723,445,0.758723,445
0.721428,427,0.738971,434,0.758729,445,0.758729,445
0.721435,427,0.738978,434,0.758735,446,0.758735,446
0.721441,427,0.738984,435,0.758741,446,0.758741,446
0.721448,427,0.738991,435,0.758746,446,0.758746,446
0.721455,427,0.738998,436,0.758752,447,0.758752,447
0.721461,427,0.739004,436,0.758758,447,0.758758,447
0.721468,427,0.739011,436,0.758764,447,0.758764,447
0.721474,428,0.739017,436,0.75877,446,0.75877,446
0.721481,428,0.739024,436,0.758776,446,0.758776,446
0.721488,428,0.73903,436,0.758781,446,0.758781,446
0.721494,428,0.739037,436,0.758787,445,0.758787,445
0.721501,428,0.739043,437,0.758793,445,0.758793,445
0.721507,428,0.73905,437,0.758799,445,0.758799,445
0.721514,428,0.739057,437,0.758805,445,0.758805,445
0.721521,427,0.739063,437,0.758811,445,0.758811,445
0.721527,427,0.73907,437,0.758816,445,0.758816,445
0.721534,427,0.739076,437,0.758822,444,0.758822,444
0.721541,427,0.739083,437,0.758828,444,0.758828,444
0.721547,427,0.739089,437,0.758834,444,0.758834,444
0.721554,427,0.739096,437,0.75884,444,0.75884,444
0.72156,426,0.739102,437,0.758845,444,0.758845,444
0.721567,426,0.739109,437,0.758851,444,0.758851,444
0.721574,426,0.739115,438,0.758857,445,0.758857,445
0.72158,426,0.739122,438,0.758863,445,0.758863,445
0.721587,425,0.739129,438,0.758869,445,0.758869,445
0.721594,425,0.739135,438,0.758875,445,0.758875,445
0.7216,425,0.739142,439,0.75888,445,0.75888,445
0.721607,425,0.739148,439,0.758886,446,0.758886,446
0.721613,425,0.739155,439,0.758892,446,0.758892,446
0.72162,425,0.739161,439,0.758898,446,0.758898,446
0.721627,426,0.739168,440,0.758904,446,0.758904,446
0.721633,426,0.739174,440,0.75891,446,0.75891,446
0.72164,426,0.739181,441,0.758915,446,0.758915,446
0.721646,426,0.739188,441,0.758921,446,0.758921,446
0.721653,426,0.739194,441,0.758927,446,0.758927,446
0.72166,426,0.739201,441,0.758933,446,0.758933,446
0.721666,427,0.739207,441,0.758939,446,0.758939,446
0.721673,427,0.739214,441,0.758945,446,0.758945,446
0.72168,427,0.73922,441,0.75895,446,0.75895,446
0.721686,427,0.739227,440,0.758956,446,0.758956,446
0.721693,427,0.739233,440,0.758962,446,0.758962,446
0.721699,427,0.73924,440,0.758968,445,0.758968,445
0.721706,427,0.739247,439,0.758974,445,0.758974,445
0.721713,427,0.739253,439,0.758979,445,0.758979,445
0.721719,427,0.73926,439,0.758985,445,0.758985,445
0.721726,427,0.739266,438,0.758991,445,0.758991,445
0.721733,427,0.739273,438,0.758997,445,0.758997,445
0.721739,427,0.739279,438,0.759003,445,0.759003,445
0.721746,427,0.739286,438,0.759009,445,0.759009,445
0.721752,427,0.739292,438,0.759014,445,0.759014,445
0.721759,428,0.739299,438,0.75902,445,0.75902,445
0.721766,428,0.739306,438,0.759026,445,0.759026,445
0.721772,428,0.739312,437,0.759032,445,0.759032,445
0.721779,428,0.739319,437,0.759038,445,0.759038,445
0.721785,428,0.739325,437,0.759044,445,0.759044,445
0.721792,428,0.739332,436,0.759049,445,0.759049,445
0.721799,428,0.739338,436,0.759055,444,0.759055,444
0.721805,428,0.739345,435,0.759061,444,0.759061,444
0.721812,428,0.739351,435,0.759067,444,0.759067,444
0.721819,428,0.739358,435,0.759073,444,0.759073,444
0.721825,427,0.739365,434,0.759078,444,0.759078,444
0.721832,427,0.739371,434,0.759084,444,0.759084,444
0.721838,427,0.739378,434,0.75909,444,0.75909,444
0.721845,427,0.739384,434,0.759096,443,0.759096,443
0.721852,427,0.739391,433,0.759102,443,0.759102,443
0.721858,428,0.739397,433,0.759108,443,0.759108,443
0.721865,428,0.739404,433,0.759113,444,0.759113,444
0.721872,428,0.73941,433,0.759119,444,0.759119,444
0.721878,429,0.739417,433,0.759125,444,0.759125,444
0.721885,429,0.739423,434,0.759131,444,0.759131,444
0.721891,429,0.73943,434,0.759137,445,0.759137,445
0.721898,429,0.739437,434,0.759143,445,0.759143,445
0.721905,430,0.739443,435,0.759148,445,0.759148,445
0.721911,430,0.73945,435,0.759154,445,0.759154,445
0.721918,430,0.739456,436,0.75916,445,0.75916,445
0.721924,430,0.739463,436,0.759166,445,0.759166,445
0.721931,430,0.739469,436,0.759172,445,0.759172,445
0.721938,430,0.739476,436,0.759178,445,0.759178,445
0.721944,430,0.739482,437,0.759183,445,0.759183,445
0.721951,430,0.739489,437,0.759189,446,0.759189,446
0.721958,430,0.739496,437,0.759195,446,0.759195,446
0.721964,430,0.739502,438,0.759201,447,0.759201,447
0.721971,430,0.739509,438,0.759207,447,0.759207,447
0.721977,430,0.739515,438,0.759212,448,0.759212,448
0.721984,429,0.739522,438,0.759218,448,0.759218,448
0.721991,429,0.739528,439,0.759224,448,0.759224,448
0.721997,429,0.739535,439,0.75923,448,0.75923,448
0.722004,429,0.739541,439,0.759236,448,0.759236,448
0.722011,429,0.739548,439,0.759242,448,0.759242,448
0.722017,429,0.739555,439,0.759247,448,0.759247,448
0.722024,430,0.739561,439,0.759253,448,0.759253,448
0.72203,430,0.739568,439,0.759259,448,0.759259,448
0.722037,430,0.739574,439,0.759265,448,0.759265,448
0.722044,430,0.739581,439,0.759271,448,0.759271,448
0.72205,430,0.739587,439,0.759277,448,0.759277,448
0.722057,430,0.739594,439,0.759282,447,0.759282,447
0.722063,430,0.7396,439,0.759288,447,0.759288,447
0.72207,430,0.739607,439,0.759294,446,0.759294,446
0.722077,430,0.739614,439,0.7593,445,0.7593,445
0.722083,430,0.73962,438,0.759306,444,0.759306,444
0.72209,430,0.739627,438,0.759311,443,0.759311,443
0.722097,430,0.739633,438,0.759317,443,0.759317,443
0.722103,430,0.73964,438,0.759323,442,0.759323,442
0.72211,430,0.739646,437,0.759329,442,0.759329,442
0.722116,430,0.739653,437,0.759335,442,0.759335,442
0.722123,430,0.739659,437,0.759341,443,0.759341,443
0.72213,430,0.739666,437,0.759346,443,0.759346,443
0.722136,430,0.739673,437,0.759352,443,0.759352,443
0.722143,430,0.739679,437,0.759358,443,0.759358,443
0.72215,430,0.739686,437,0.759364,443,0.759364,443
0.722156,430,0.739692,437,0.75937,443,0.75937,443
0.722163,430,0.739699,437,0.759376,443,0.759376,443
0.722169,429,0.739705,437,0.759381,443,0.759381,443
0.722176,429,0.739712,437,0.759387,443,0.759387,443
0.722183,429,0.739718,437,0.759393,443,0.759393,443
0.722189,429,0.739725,437,0.759399,443,0.759399,443
0.722196,429,0.739731,437,0.759405,444,0.759405,444
0.722202,429,0.739738,437,0.759411,444,0.759411,444
0.722209,429,0.739745,438,0.759416,444,0.759416,444
0.722216,429,0.739751,438,0.759422,444,0.759422,444
0.722222,429,0.739758,438,0.759428,445,0.759428,445
0.722229,429,0.739764,437,0.759434,444,0.759434,444
0.722236,429,0.739771,437,0.75944,444,0.75944,444
0.722242,429,0.739777,436,0.759445,444,0.759445,444
0.722249,429,0.739784,436,0.759451,444,0.759451,444
0.722255,429,0.73979,435,0.759457,443,0.759457,443
0.722262,429,0.739797,435,0.759463,443,0.759463,443
0.722269,429,0.739804,434,0.759469,443,0.759469,443
0.722275,429,0.73981,434,0.759475,443,0.759475,443
0.722282,429,0.739817,434,0.75948,443,0.75948,443
0.722289,429,0.739823,433,0.759486,443,0.759486,443
0.722295,429,0.73983,433,0.759492,443,0.759492,443
0.722302,429,0.739836,433,0.759498,443,0.759498,443
0.722308,429,0.739843,433,0.759504,443,0.759504,443
0.722315,429,0.739849,432,0.75951,443,0.75951,443
0.722322,429,0.739856,432,0.759515,444,0.759515,444
0.722328,429,0.739863,432,0.759521,444,0.759521,444
0.722335,429,0.739869,432,0.759527,444,0.759527,444
0.722341,429,0.739876,432,0.759533,444,0.759533,444
0.722348,429,0.739882,433,0.759539,445,0.759539,445
0.722355,430,0.739889,433,0.759545,445,0.759545,445
0.722361,430,0.739895,434,0.75955,445,0.75955,445
0.722368,430,0.739902,434,0.759556,445,0.759556,445
0.722375,430,0.739908,434,0.759562,445,0.759562,445
0.722381,430,0.739915,435,0.759568,445,0.759568,445
0.722388,430,0.739922,435,0.759574,445,0.759574,445
0.722394,430,0.739928,435,0.759579,445,0.759579,445
0.722401,430,0.739935,435,0.759585,445,0.759585,445
0.722408,430,0.739941,435,0.759591,445,0.759591,445
0.722414,430,0.739948,435,0.759597,444,0.759597,444
0.722421,430,0.739954,436,0.759603,444,0.759603,444
0.722428,430,0.739961,436,0.759609,444,0.759609,444
0.722434,430,0.739967,436,0.759614,444,0.759614,444
0.722441,430,0.739974,436,0.75962,444,0.75962,444
0.722447,430,0.739981,436,0.759626,444,0.759626,444
