DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.801701,545,0.801701,545,0.801701,545,0.801701,545
0.801716,545,0.801716,545,0.801716,545,0.801716,545
0.801732,545,0.801732,545,0.801732,545,0.801732,545
0.801747,545,0.801747,545,0.801747,545,0.801747,545
0.801762,545,0.801762,545,0.801762,546,0.801762,546
0.801778,545,0.801778,545,0.801778,546,0.801778,546
0.801793,545,0.801793,545,0.801793,546,0.801793,546
0.801808,545,0.801808,546,0.801808,546,0.801808,546
0.801824,546,0.801824,546,0.801824,546,0.801824,546
0.801839,546,0.801839,546,0.801839,546,0.801839,546
0.801854,546,0.801854,546,0.801854,546,0.801854,546
0.80187,546,0.80187,546,0.80187,546,0.80187,546
0.801885,546,0.801885,546,0.801885,546,0.801885,546
0.801901,546,0.801901,546,0.801901,546,0.801901,546
0.801916,547,0.801916,546,0.801916,546,0.801916,546
0.801931,547,0.801931,546,0.801931,545,0.801931,545
0.801947,547,0.801947,546,0.801947,545,0.801947,545
0.801962,547,0.801962,545,0.801962,545,0.801962,545
0.801977,548,0.801977,545,0.801977,545,0.801977,545
0.801993,548,0.801993,545,0.801993,545,0.801993,545
0.802008,548,0.802008,545,0.802008,545,0.802008,545
0.802023,549,0.802023,545,0.802023,545,0.802023,545
0.802039,549,0.802039,545,0.802039,545,0.802039,545
0.802054,549,0.802054,545,0.802054,545,0.802054,545
0.80207,549,0.80207,545,0.80207,545,0.80207,545
0.802085,550,0.802085,545,0.802085,545,0.802085,545
0.8021,550,0.8021,545,0.8021,545,0.8021,545
0.802116,550,0.802116,545,0.802116,545,0.802116,545
0.802131,550,0.802131,545,0.802131,544,0.802131,544
0.802146,550,0.802146,544,0.802146,544,0.802146,544
0.802162,550,0.802162,544,0.802162,544,0.802162,544
0.802177,550,0.802177,544,0.802177,544,0.802177,544
0.802192,550,0.802192,544,0.802192,544,0.802192,544
0.802208,550,0.802208,544,0.802208,544,0.802208,544
0.802223,550,0.802223,544,0.802223,544,0.802223,544
0.802239,551,0.802239,544,0.802239,543,0.802239,543
0.802254,551,0.802254,543,0.802254,543,0.802254,543
0.802269,551,0.802269,543,0.802269,543,0.802269,543
0.802285,551,0.802285,543,0.802285,543,0.802285,543
0.8023,551,0.8023,543,0.8023,543,0.8023,543
0.802315,551,0.802315,543,0.802315,543,0.802315,543
0.802331,551,0.802331,543,0.802331,543,0.802331,543
0.802346,551,0.802346,543,0.802346,543,0.802346,543
0.802361,551,0.802361,543,0.802361,544,0.802361,544
0.802377,551,0.802377,544,0.802377,544,0.802377,544
0.802392,551,0.802392,544,0.802392,544,0.802392,544
0.802407,550,0.802407,544,0.802407,544,0.802407,544
0.802423,550,0.802423,544,0.802423,544,0.802423,544
0.802438,550,0.802438,544,0.802438,545,0.802438,545
0.802454,550,0.802454,545,0.802454,545,0.802454,545
0.802469,550,0.802469,545,0.802469,545,0.802469,545
0.802484,550,0.802484,545,0.802484,545,0.802484,545
0.8025,550,0.8025,546,0.8025,546,0.8025,546
0.802515,550,0.802515,546,0.802515,546,0.802515,546
0.80253,549,0.80253,546,0.80253,546,0.80253,546
0.802546,549,0.802546,546,0.802546,546,0.802546,546
0.802561,549,0.802561,547,0.802561,547,0.802561,547
0.802576,549,0.802576,547,0.802576,547,0.802576,547
0.802592,549,0.802592,547,0.802592,547,0.802592,547
0.802607,550,0.802607,547,0.802607,547,0.802607,547
0.802623,550,0.802623,547,0.802623,547,0.802623,547
0.802638,550,0.802638,548,0.802638,548,0.802638,548
0.802653,550,0.802653,548,0.802653,548,0.802653,548
0.802669,550,0.802669,548,0.802669,548,0.802669,548
0.802684,550,0.802684,548,0.802684,548,0.802684,548
0.802699,550,0.802699,548,0.802699,548,0.802699,548
0.802715,550,0.802715,549,0.802715,549,0.802715,549
0.80273,550,0.80273,549,0.80273,549,0.80273,549
0.802745,550,0.802745,549,0.802745,549,0.802745,549
0.802761,550,0.802761,549,0.802761,549,0.802761,549
0.802776,550,0.802776,549,0.802776,549,0.802776,549
0.802792,550,0.802792,549,0.802792,549,0.802792,549
0.802807,550,0.802807,550,0.802807,550,0.802807,550
0.802822,550,0.802822,550,0.802822,550,0.802822,550
0.802838,550,0.802838,550,0.802838,550,0.802838,550
0.802853,550,0.802853,550,0.802853,550,0.802853,550
0.802868,550,0.802868,549,0.802868,550,0.802868,550
0.802884,550,0.802884,549,0.802884,550,0.802884,550
0.802899,550,0.802899,549,0.802899,549,0.802899,549
0.802914,550,0.802914,549,0.802914,549,0.802914,549
0.80293,550,0.80293,549,0.80293,549,0.80293,549
0.802945,550,0.802945,549,0.802945,549,0.802945,549
0.802961,550,0.802961,549,0.802961,549,0.802961,549
0.802976,550,0.802976,549,0.802976,549,0.802976,549
0.802991,549,0.802991,549,0.802991,549,0.802991,549
0.803007,549,0.803007,549,0.803007,549,0.803007,549
0.803022,549,0.803022,549,0.803022,549,0.803022,549
0.803037,549,0.803037,549,0.803037,549,0.803037,549
0.803053,549,0.803053,549,0.803053,549,0.803053,549
0.803068,549,0.803068,549,0.803068,549,0.803068,549
0.803083,549,0.803083,549,0.803083,549,0.803083,549
0.803099,549,0.803099,549,0.803099,549,0.803099,549
0.803114,549,0.803114,549,0.803114,549,0.803114,549
0.80313,549,0.80313,549,0.80313,549,0.80313,549
0.803145,549,0.803145,549,0.803145,549,0.803145,549
0.80316,549,0.80316,549,0.80316,549,0.80316,549
0.803176,549,0.803176,549,0.803176,549,0.803176,549
0.803191,549,0.803191,549,0.803191,549,0.803191,549
0.803206,549,0.803206,549,0.803206,549,0.803206,549
0.803222,549,0.803222,549,0.803222,549,0.803222,549
0.803237,549,0.803237,549,0.803237,549,0.803237,549
0.803252,549,0.803252,549,0.803252,549,0.803252,549
0.803268,549,0.803268,549,0.803268,549,0.803268,549
0.803283,549,0.803283,549,0.803283,549,0.803283,549
0.803299,549,0.803299,549,0.803299,549,0.803299,549
0.803314,549,0.803314,549,0.803314,549,0.803314,549
0.803329,549,0.803329,549,0.803329,549,0.803329,549
0.803345,549,0.803345,549,0.803345,549,0.803345,549
0.80336,549,0.80336,549,0.80336,549,0.80336,549
0.803375,549,0.803375,549,0.803375,549,0.803375,549
0.803391,548,0.803391,550,0.803391,550,0.803391,550
0.803406,548,0.803406,550,0.803406,550,0.803406,550
0.803421,548,0.803421,550,0.803421,550,0.803421,550
0.803437,548,0.803437,550,0.803437,550,0.803437,550
0.803452,548,0.803452,550,0.803452,550,0.803452,550
0.803468,548,0.803468,550,0.803468,550,0.803468,550
0.803483,548,0.803483,551,0.803483,550,0.803483,550
0.803498,548,0.803498,551,0.803498,550,0.803498,550
0.803514,548,0.803514,551,0.803514,550,0.803514,550
0.803529,548,0.803529,551,0.803529,550,0.803529,550
0.803544,549,0.803544,551,0.803544,550,0.803544,550
0.80356,549,0.80356,550,0.80356,550,0.80356,550
0.803575,549,0.803575,550,0.803575,550,0.803575,550
0.80359,549,0.80359,550,0.80359,550,0.80359,550
0.803606,549,0.803606,550,0.803606,550,0.803606,550
0.803621,549,0.803621,550,0.803621,550,0.803621,550
0.803637,549,0.803637,550,0.803637,549,0.803637,549
0.803652,549,0.803652,549,0.803652,549,0.803652,549
0.803667,549,0.803667,549,0.803667,549,0.803667,549
0.803683,549,0.803683,549,0.803683,549,0.803683,549
0.803698,549,0.803698,549,0.803698,549,0.803698,549
0.803713,549,0.803713,549,0.803713,549,0.803713,549
0.803729,549,0.803729,549,0.803729,549,0.803729,549
0.803744,549,0.803744,548,0.803744,548,0.803744,548
0.803759,549,0.803759,548,0.803759,548,0.803759,548
0.803775,549,0.803775,548,0.803775,548,0.803775,548
0.80379,549,0.80379,548,0.80379,548,0.80379,548
0.803806,549,0.803806,548,0.803806,548,0.803806,548
0.803821,549,0.803821,548,0.803821,548,0.803821,548
0.803836,549,0.803836,548,0.803836,548,0.803836,548
0.803852,549,0.803852,547,0.803852,547,0.803852,547
0.803867,549,0.803867,547,0.803867,547,0.803867,547
0.803882,549,0.803882,547,0.803882,547,0.803882,547
0.803898,549,0.803898,547,0.803898,547,0.803898,547
0.803913,549,0.803913,547,0.803913,547,0.803913,547
0.803928,549,0.803928,547,0.803928,547,0.803928,547
0.803944,548,0.803944,547,0.803944,547,0.803944,547
0.803959,548,0.803959,547,0.803959,547,0.803959,547
0.803975,548,0.803975,547,0.803975,547,0.803975,547
0.80399,548,0.80399,547,0.80399,547,0.80399,547
0.804005,548,0.804005,547,0.804005,547,0.804005,547
0.804021,548,0.804021,547,0.804021,547,0.804021,547
0.804036,548,0.804036,548,0.804036,547,0.804036,547
0.804051,547,0.804051,548,0.804051,548,0.804051,548
0.804067,547,0.804067,548,0.804067,548,0.804067,548
0.804082,547,0.804082,548,0.804082,548,0.804082,548
0.804097,547,0.804097,548,0.804097,548,0.804097,548
0.804113,547,0.804113,548,0.804113,548,0.804113,548
0.804128,547,0.804128,548,0.804128,548,0.804128,548
0.804144,547,0.804144,548,0.804144,548,0.804144,548
0.804159,547,0.804159,548,0.804159,548,0.804159,548
0.804174,547,0.804174,548,0.804174,548,0.804174,548
0.80419,547,0.80419,548,0.80419,548,0.80419,548
0.804205,547,0.804205,548,0.804205,548,0.804205,548
0.80422,547,0.80422,549,0.80422,549,0.80422,549
0.804236,547,0.804236,549,0.804236,549,0.804236,549
0.804251,547,0.804251,549,0.804251,549,0.804251,549
0.804266,547,0.804266,549,0.804266,549,0.804266,549
0.804282,547,0.804282,549,0.804282,549,0.804282,549
0.804297,547,0.804297,549,0.804297,549,0.804297,549
0.804313,547,0.804313,549,0.804313,549,0.804313,549
0.804328,547,0.804328,549,0.804328,549,0.804328,549
0.804343,547,0.804343,549,0.804343,550,0.804343,550
0.804359,547,0.804359,549,0.804359,550,0.804359,550
0.804374,547,0.804374,549,0.804374,550,0.804374,550
0.804389,547,0.804389,549,0.804389,550,0.804389,550
0.804405,547,0.804405,549,0.804405,550,0.804405,550
0.80442,547,0.80442,549,0.80442,550,0.80442,550
0.804435,547,0.804435,549,0.804435,550,0.804435,550
0.804451,547,0.804451,549,0.804451,549,0.804451,549
0.804466,547,0.804466,549,0.804466,549,0.804466,549
0.804482,547,0.804482,549,0.804482,549,0.804482,549
0.804497,547,0.804497,549,0.804497,549,0.804497,549
0.804512,547,0.804512,549,0.804512,549,0.804512,549
0.804528,547,0.804528,549,0.804528,549,0.804528,549
0.804543,547,0.804543,548,0.804543,549,0.804543,549
0.804558,547,0.804558,548,0.804558,548,0.804558,548
0.804574,547,0.804574,548,0.804574,548,0.804574,548
0.804589,547,0.804589,548,0.804589,548,0.804589,548
0.804604,547,0.804604,548,0.804604,548,0.804604,548
0.80462,547,0.80462,547,0.80462,547,0.80462,547
0.804635,547,0.804635,547,0.804635,547,0.804635,547
0.804651,547,0.804651,547,0.804651,547,0.804651,547
0.804666,547,0.804666,547,0.804666,547,0.804666,547
0.804681,547,0.804681,547,0.804681,547,0.804681,547
0.804697,547,0.804697,547,0.804697,547,0.804697,547
0.804712,547,0.804712,547,0.804712,546,0.804712,546
0.804727,547,0.804727,546,0.804727,546,0.804727,546
0.804743,547,0.804743,546,0.804743,546,0.804743,546
0.804758,547,0.804758,546,0.804758,546,0.804758,546
0.804773,547,0.804773,546,0.804773,546,0.804773,546
0.804789,547,0.804789,546,0.804789,546,0.804789,546
0.804804,547,0.804804,546,0.804804,546,0.804804,546
0.80482,547,0.80482,546,0.80482,546,0.80482,546
0.804835,547,0.804835,546,0.804835,546,0.804835,546
0.80485,547,0.80485,546,0.80485,546,0.80485,546
0.804866,547,0.804866,546,0.804866,546,0.804866,546
0.804881,547,0.804881,546,0.804881,546,0.804881,546
0.804896,547,0.804896,546,0.804896,546,0.804896,546
0.804912,547,0.804912,546,0.804912,546,0.804912,546
0.804927,547,0.804927,546,0.804927,546,0.804927,546
0.804942,547,0.804942,546,0.804942,546,0.804942,546
0.804958,548,0.804958,546,0.804958,546,0.804958,546
0.804973,548,0.804973,546,0.804973,546,0.804973,546
0.804989,548,0.804989,546,0.804989,547,0.804989,547
0.805004,548,0.805004,546,0.805004,547,0.805004,547
0.805019,548,0.805019,547,0.805019,547,0.805019,547
0.805035,548,0.805035,547,0.805035,547,0.805035,547
0.80505,549,0.80505,547,0.80505,547,0.80505,547
0.805065,549,0.805065,547,0.805065,547,0.805065,547
0.805081,549,0.805081,547,0.805081,547,0.805081,547
0.805096,549,0.805096,547,0.805096,547,0.805096,547
0.805111,549,0.805111,547,0.805111,547,0.805111,547
0.805127,549,0.805127,547,0.805127,547,0.805127,547
0.805142,549,0.805142,547,0.805142,547,0.805142,547
0.805158,549,0.805158,547,0.805158,547,0.805158,547
0.805173,549,0.805173,547,0.805173,547,0.805173,547
0.805188,549,0.805188,547,0.805188,547,0.805188,547
0.805204,549,0.805204,547,0.805204,547,0.805204,547
0.805219,549,0.805219,547,0.805219,547,0.805219,547
0.805234,549,0.805234,547,0.805234,547,0.805234,547
0.80525,549,0.80525,547,0.80525,547,0.80525,547
0.805265,549,0.805265,547,0.805265,547,0.805265,547
0.80528,549,0.80528,547,0.80528,547,0.80528,547
0.805296,549,0.805296,547,0.805296,547,0.805296,547
0.805311,549,0.805311,547,0.805311,547,0.805311,547
0.805327,549,0.805327,547,0.805327,547,0.805327,547
0.805342,549,0.805342,547,0.805342,547,0.805342,547
0.805357,549,0.805357,547,0.805357,547,0.805357,547
0.805373,549,0.805373,547,0.805373,547,0.805373,547
0.805388,549,0.805388,547,0.805388,547,0.805388,547
0.805403,549,0.805403,547,0.805403,547,0.805403,547
0.805419,549,0.805419,547,0.805419,547,0.805419,547
0.805434,549,0.805434,547,0.805434,547,0.805434,547
0.805449,549,0.805449,547,0.805449,547,0.805449,547
0.805465,549,0.805465,547,0.805465,547,0.805465,547
0.80548,549,0.80548,546,0.80548,546,0.80548,546
0.805496,549,0.805496,546,0.805496,546,0.805496,546
0.805511,549,0.805511,546,0.805511,546,0.805511,546
0.805526,549,0.805526,546,0.805526,546,0.805526,546
0.805542,549,0.805542,546,0.805542,546,0.805542,546
0.805557,549,0.805557,546,0.805557,546,0.805557,546
0.805572,549,0.805572,546,0.805572,546,0.805572,546
0.805588,549,0.805588,546,0.805588,546,0.805588,546
0.805603,549,0.805603,546,0.805603,546,0.805603,546
0.805618,548,0.805618,546,0.805618,546,0.805618,546
0.805634,548,0.805634,546,0.805634,546,0.805634,546
0.805649,548,0.805649,546,0.805649,546,0.805649,546
0.805665,548,0.805665,547,0.805665,546,0.805665,546
0.80568,548,0.80568,547,0.80568,547,0.80568,547
0.805695,548,0.805695,547,0.805695,547,0.805695,547
0.805711,548,0.805711,547,0.805711,547,0.805711,547
0.805726,548,0.805726,547,0.805726,547,0.805726,547
0.805741,548,0.805741,547,0.805741,547,0.805741,547
0.805757,548,0.805757,547,0.805757,547,0.805757,547
0.805772,548,0.805772,547,0.805772,547,0.805772,547
0.805787,548,0.805787,547,0.805787,547,0.805787,547
0.805803,548,0.805803,548,0.805803,548,0.805803,548
0.805818,548,0.805818,548,0.805818,548,0.805818,548
0.805834,548,0.805834,548,0.805834,548,0.805834,548
0.805849,548,0.805849,548,0.805849,548,0.805849,548
0.805864,548,0.805864,548,0.805864,548,0.805864,548
0.80588,548,0.80588,548,0.80588,548,0.80588,548
0.805895,548,0.805895,548,0.805895,549,0.805895,549
0.80591,548,0.80591,548,0.80591,549,0.80591,549
0.805926,548,0.805926,549,0.805926,549,0.805926,549
0.805941,548,0.805941,549,0.805941,549,0.805941,549
0.805956,548,0.805956,549,0.805956,549,0.805956,549
0.805972,548,0.805972,549,0.805972,549,0.805972,549
0.805987,548,0.805987,549,0.805987,549,0.805987,549
0.806002,548,0.806002,549,0.806002,549,0.806002,549
0.806018,548,0.806018,549,0.806018,549,0.806018,549
0.806033,548,0.806033,549,0.806033,548,0.806033,548
0.806049,548,0.806049,549,0.806049,548,0.806049,548
0.806064,548,0.806064,549,0.806064,548,0.806064,548
0.806079,548,0.806079,549,0.806079,548,0.806079,548
0.806095,548,0.806095,549,0.806095,548,0.806095,548
0.80611,549,0.80611,548,0.80611,548,0.80611,548
0.806125,549,0.806125,548,0.806125,548,0.806125,548
0.806141,549,0.806141,548,0.806141,548,0.806141,548
0.806156,549,0.806156,548,0.806156,548,0.806156,548
0.806171,549,0.806171,548,0.806171,548,0.806171,548
0.806187,549,0.806187,548,0.806187,548,0.806187,548
0.806202,549,0.806202,548,0.806202,548,0.806202,548
0.806218,549,0.806218,548,0.806218,548,0.806218,548
0.806233,550,0.806233,548,0.806233,548,0.806233,548
0.806248,550,0.806248,548,0.806248,548,0.806248,548
0.806264,550,0.806264,548,0.806264,548,0.806264,548
0.806279,550,0.806279,548,0.806279,548,0.806279,548
0.806294,550,0.806294,548,0.806294,548,0.806294,548
0.80631,550,0.80631,548,0.80631,548,0.80631,548
0.806325,550,0.806325,548,0.806325,548,0.806325,548
0.80634,550,0.80634,548,0.80634,548,0.80634,548
0.806356,550,0.806356,548,0.806356,548,0.806356,548
0.806371,550,0.806371,547,0.806371,547,0.806371,547
0.806387,550,0.806387,547,0.806387,547,0.806387,547
0.806402,550,0.806402,547,0.806402,547,0.806402,547
0.806417,550,0.806417,547,0.806417,547,0.806417,547
0.806433,550,0.806433,547,0.806433,547,0.806433,547
0.806448,550,0.806448,547,0.806448,547,0.806448,547
0.806463,550,0.806463,547,0.806463,547,0.806463,547
0.806479,550,0.806479,547,0.806479,547,0.806479,547
0.806494,551,0.806494,546,0.806494,547,0.806494,547
0.806509,551,0.806509,546,0.806509,547,0.806509,547
0.806525,551,0.806525,546,0.806525,547,0.806525,547
0.80654,551,0.80654,547,0.80654,547,0.80654,547
0.806556,551,0.806556,547,0.806556,547,0.806556,547
0.806571,551,0.806571,547,0.806571,547,0.806571,547
0.806586,551,0.806586,547,0.806586,547,0.806586,547
0.806602,551,0.806602,547,0.806602,547,0.806602,547
0.806617,551,0.806617,547,0.806617,547,0.806617,547
0.806632,551,0.806632,547,0.806632,547,0.806632,547
0.806648,551,0.806648,547,0.806648,547,0.806648,547
0.806663,551,0.806663,547,0.806663,548,0.806663,548
0.806678,551,0.806678,548,0.806678,548,0.806678,548
0.806694,551,0.806694,548,0.806694,548,0.806694,548
0.806709,551,0.806709,548,0.806709,548,0.806709,548
0.806725,551,0.806725,548,0.806725,548,0.806725,548
0.80674,551,0.80674,548,0.80674,548,0.80674,548
0.806755,551,0.806755,548,0.806755,548,0.806755,548
0.806771,551,0.806771,548,0.806771,548,0.806771,548
0.806786,551,0.806786,548,0.806786,548,0.806786,548
0.806801,551,0.806801,548,0.806801,548,0.806801,548
0.806817,551,0.806817,548,0.806817,548,0.806817,548
0.806832,551,0.806832,548,0.806832,548,0.806832,548
0.806847,551,0.806847,548,0.806847,548,0.806847,548
0.806863,552,0.806863,548,0.806863,548,0.806863,548
0.806878,552,0.806878,548,0.806878,548,0.806878,548
0.806894,552,0.806894,548,0.806894,548,0.806894,548
0.806909,552,0.806909,548,0.806909,548,0.806909,548
0.806924,552,0.806924,548,0.806924,548,0.806924,548
0.80694,552,0.80694,548,0.80694,548,0.80694,548
0.806955,552,0.806955,548,0.806955,548,0.806955,548
0.80697,552,0.80697,548,0.80697,549,0.80697,549
0.806986,552,0.806986,549,0.806986,549,0.806986,549
0.807001,552,0.807001,549,0.807001,549,0.807001,549
0.807016,552,0.807016,549,0.807016,549,0.807016,549
0.807032,552,0.807032,549,0.807032,549,0.807032,549
0.807047,552,0.807047,549,0.807047,549,0.807047,549
0.807063,552,0.807063,549,0.807063,549,0.807063,549
0.807078,551,0.807078,549,0.807078,550,0.807078,550
0.807093,551,0.807093,550,0.807093,550,0.807093,550
0.807109,551,0.807109,550,0.807109,550,0.807109,550
0.807124,551,0.807124,550,0.807124,550,0.807124,550
0.807139,551,0.807139,550,0.807139,550,0.807139,550
0.807155,551,0.807155,550,0.807155,550,0.807155,550
0.80717,551,0.80717,550,0.80717,550,0.80717,550
0.807185,551,0.807185,550,0.807185,550,0.807185,550
0.807201,551,0.807201,550,0.807201,550,0.807201,550
0.807216,550,0.807216,550,0.807216,550,0.807216,550
0.807232,550,0.807232,550,0.807232,550,0.807232,550
0.807247,550,0.807247,550,0.807247,550,0.807247,550
0.807262,550,0.807262,550,0.807262,550,0.807262,550
0.807278,550,0.807278,550,0.807278,550,0.807278,550
0.807293,550,0.807293,550,0.807293,550,0.807293,550
0.807308,550,0.807308,550,0.807308,550,0.807308,550
0.807324,549,0.807324,551,0.807324,551,0.807324,551
0.807339,549,0.807339,551,0.807339,551,0.807339,551
0.807354,549,0.807354,551,0.807354,551,0.807354,551
0.80737,549,0.80737,551,0.80737,551,0.80737,551
0.807385,549,0.807385,551,0.807385,551,0.807385,551
0.807401,549,0.807401,551,0.807401,551,0.807401,551
0.807416,549,0.807416,551,0.807416,551,0.807416,551
0.807431,549,0.807431,551,0.807431,551,0.807431,551
0.807447,549,0.807447,552,0.807447,552,0.807447,552
0.807462,549,0.807462,551,0.807462,552,0.807462,552
0.807477,549,0.807477,551,0.807477,551,0.807477,551
0.807493,549,0.807493,551,0.807493,551,0.807493,551
0.807508,549,0.807508,551,0.807508,551,0.807508,551
0.807523,549,0.807523,551,0.807523,551,0.807523,551
0.807539,549,0.807539,551,0.807539,551,0.807539,551
0.807554,549,0.807554,551,0.807554,551,0.807554,551
0.80757,549,0.80757,551,0.80757,551,0.80757,551
0.807585,549,0.807585,551,0.807585,551,0.807585,551
0.8076,550,0.8076,550,0.8076,550,0.8076,550
0.807616,550,0.807616,550,0.807616,550,0.807616,550
0.807631,550,0.807631,550,0.807631,550,0.807631,550
0.807646,550,0.807646,550,0.807646,550,0.807646,550
0.807662,550,0.807662,550,0.807662,550,0.807662,550
0.807677,551,0.807677,550,0.807677,550,0.807677,550
0.807692,551,0.807692,550,0.807692,550,0.807692,550
0.807708,551,0.807708,550,0.807708,550,0.807708,550
0.807723,551,0.807723,550,0.807723,550,0.807723,550
0.807739,551,0.807739,550,0.807739,550,0.807739,550
0.807754,552,0.807754,550,0.807754,550,0.807754,550
0.807769,552,0.807769,550,0.807769,550,0.807769,550
0.807785,552,0.807785,550,0.807785,550,0.807785,550
0.8078,552,0.8078,550,0.8078,549,0.8078,549
0.807815,552,0.807815,550,0.807815,549,0.807815,549
0.807831,552,0.807831,549,0.807831,549,0.807831,549
0.807846,551,0.807846,549,0.807846,549,0.807846,549
0.807861,551,0.807861,549,0.807861,549,0.807861,549
0.807877,551,0.807877,549,0.807877,549,0.807877,549
0.807892,551,0.807892,549,0.807892,549,0.807892,549
0.807908,551,0.807908,549,0.807908,549,0.807908,549
0.807923,551,0.807923,549,0.807923,549,0.807923,549
0.807938,551,0.807938,549,0.807938,549,0.807938,549
0.807954,551,0.807954,549,0.807954,549,0.807954,549
0.807969,552,0.807969,549,0.807969,549,0.807969,549
0.807984,552,0.807984,549,0.807984,549,0.807984,549
0.808,552,0.808,549,0.808,549,0.808,549
0.808015,552,0.808015,549,0.808015,549,0.808015,549
0.80803,552,0.80803,549,0.80803,549,0.80803,549
0.808046,552,0.808046,549,0.808046,549,0.808046,549
0.808061,552,0.808061,549,0.808061,549,0.808061,549
0.808077,553,0.808077,549,0.808077,549,0.808077,549
0.808092,553,0.808092,549,0.808092,549,0.808092,549
0.808107,552,0.808107,549,0.808107,549,0.808107,549
0.808123,552,0.808123,549,0.808123,549,0.808123,549
0.808138,552,0.808138,549,0.808138,549,0.808138,549
0.808153,552,0.808153,549,0.808153,549,0.808153,549
0.808169,552,0.808169,549,0.808169,549,0.808169,549
0.808184,552,0.808184,550,0.808184,549,0.808184,549
0.808199,551,0.808199,550,0.808199,549,0.808199,549
0.808215,551,0.808215,550,0.808215,549,0.808215,549
0.80823,551,0.80823,550,0.80823,550,0.80823,550
0.808246,551,0.808246,550,0.808246,550,0.808246,550
0.808261,551,0.808261,550,0.808261,550,0.808261,550
0.808276,551,0.808276,550,0.808276,550,0.808276,550
0.808292,551,0.808292,550,0.808292,550,0.808292,550
0.808307,551,0.808307,550,0.808307,550,0.808307,550
0.808322,552,0.808322,550,0.808322,550,0.808322,550
0.808338,552,0.808338,550,0.808338,550,0.808338,550
0.808353,552,0.808353,550,0.808353,550,0.808353,550
0.808368,552,0.808368,550,0.808368,550,0.808368,550
0.808384,553,0.808384,550,0.808384,550,0.808384,550
0.808399,553,0.808399,550,0.808399,550,0.808399,550
0.808415,553,0.808415,550,0.808415,550,0.808415,550
0.80843,553,0.80843,550,0.80843,550,0.80843,550
0.808445,554,0.808445,550,0.808445,550,0.808445,550
0.808461,554,0.808461,550,0.808461,550,0.808461,550
0.808476,554,0.808476,550,0.808476,550,0.808476,550
0.808491,554,0.808491,550,0.808491,550,0.808491,550
0.808507,554,0.808507,550,0.808507,550,0.808507,550
0.808522,554,0.808522,550,0.808522,550,0.808522,550
0.808537,554,0.808537,550,0.808537,550,0.808537,550
0.808553,554,0.808553,550,0.808553,550,0.808553,550
0.808568,554,0.808568,550,0.808568,550,0.808568,550
0.808584,554,0.808584,550,0.808584,550,0.808584,550
0.808599,554,0.808599,550,0.808599,550,0.808599,550
0.808614,554,0.808614,550,0.808614,550,0.808614,550
0.80863,554,0.80863,550,0.80863,550,0.80863,550
0.808645,554,0.808645,550,0.808645,550,0.808645,550
0.80866,555,0.80866,550,0.80866,550,0.80866,550
0.808676,555,0.808676,550,0.808676,550,0.808676,550
0.808691,555,0.808691,550,0.808691,550,0.808691,550
0.808706,555,0.808706,550,0.808706,550,0.808706,550
0.808722,555,0.808722,550,0.808722,550,0.808722,550
0.808737,555,0.808737,550,0.808737,550,0.808737,550
0.808753,555,0.808753,551,0.808753,550,0.808753,550
0.808768,556,0.808768,551,0.808768,550,0.808768,550
0.808783,556,0.808783,551,0.808783,551,0.808783,551
0.808799,556,0.808799,551,0.808799,551,0.808799,551
0.808814,556,0.808814,551,0.808814,551,0.808814,551
0.808829,556,0.808829,551,0.808829,551,0.808829,551
0.808845,556,0.808845,551,0.808845,551,0.808845,551
0.80886,556,0.80886,552,0.80886,552,0.80886,552
0.808875,556,0.808875,552,0.808875,552,0.808875,552
0.808891,555,0.808891,552,0.808891,552,0.808891,552
0.808906,555,0.808906,552,0.808906,552,0.808906,552
0.808922,555,0.808922,552,0.808922,552,0.808922,552
0.808937,555,0.808937,552,0.808937,552,0.808937,552
0.808952,555,0.808952,552,0.808952,552,0.808952,552
0.808968,555,0.808968,552,0.808968,552,0.808968,552
0.808983,555,0.808983,552,0.808983,552,0.808983,552
0.808998,555,0.808998,552,0.808998,552,0.808998,552
0.809014,555,0.809014,552,0.809014,552,0.809014,552
0.809029,555,0.809029,552,0.809029,552,0.809029,552
0.809044,555,0.809044,552,0.809044,552,0.809044,552
0.80906,555,0.80906,552,0.80906,552,0.80906,552
0.809075,555,0.809075,552,0.809075,552,0.809075,552
0.809091,555,0.809091,553,0.809091,553,0.809091,553
0.809106,555,0.809106,553,0.809106,553,0.809106,553
0.809121,555,0.809121,553,0.809121,553,0.809121,553
0.809137,555,0.809137,553,0.809137,553,0.809137,553
0.809152,554,0.809152,553,0.809152,553,0.809152,553
0.809167,554,0.809167,553,0.809167,554,0.809167,554
0.809183,554,0.809183,554,0.809183,554,0.809183,554
0.809198,554,0.809198,554,0.809198,554,0.809198,554
0.809213,554,0.809213,554,0.809213,554,0.809213,554
0.809229,554,0.809229,554,0.809229,554,0.809229,554
0.809244,554,0.809244,554,0.809244,554,0.809244,554
0.80926,554,0.80926,554,0.80926,554,0.80926,554
0.809275,554,0.809275,554,0.809275,554,0.809275,554
0.80929,553,0.80929,554,0.80929,554,0.80929,554
0.809306,553,0.809306,554,0.809306,554,0.809306,554
0.809321,553,0.809321,553,0.809321,554,0.809321,554
0.809336,553,0.809336,553,0.809336,553,0.809336,553
