Dx1.5,Fx1.5,Dx1,Fx1,Dx0.5625,Fx0.5625
,,,,0.808101,483
,,,,0.808107,483
,,,,0.808114,483
,,,,0.808121,483
,,,,0.808127,483
,,,,0.808134,483
,,,,0.808141,483
,,,,0.808147,483
,,,,0.808154,483
,,,,0.80816,483
,,,,0.808167,483
,,,,0.808174,483
,,,,0.80818,483
,,,,0.808187,483
,,,,0.808193,483
,,,,0.8082,483
,,,,0.808207,483
,,,,0.808213,483
,,,,0.80822,483
,,,,0.808227,483
,,,,0.808233,483
,,,,0.80824,483
,,,,0.808246,483
,,,,0.808253,483
,,,,0.80826,483
,,,,0.808266,483
,,,,0.808273,483
,,,,0.80828,483
,,,,0.808286,483
,,,,0.808293,483
,,,,0.808299,483
,,,,0.808306,483
,,,,0.808313,483
,,,,0.808319,483
,,,,0.808326,483
,,,,0.808332,483
,,,,0.808339,483
,,,,0.808346,483
,,,,0.808352,483
,,,,0.808359,483
,,,,0.808366,483
,,,,0.808372,483
,,,,0.808379,483
,,,,0.808385,483
,,,,0.808392,483
,,,,0.808399,483
,,,,0.808405,483
,,,,0.808412,483
,,,,0.808419,483
,,,,0.808425,483
,,,,0.808432,483
,,,,0.808438,483
,,,,0.808445,483
,,,,0.808452,483
,,,,0.808458,483
,,,,0.808465,483
,,,,0.808471,483
,,,,0.808478,483
,,,,0.808485,483
,,,,0.808491,483
,,,,0.808498,483
,,,,0.808505,483
,,,,0.808511,483
,,,,0.808518,483
,,,,0.808524,483
,,,,0.808531,483
,,,,0.808538,483
,,,,0.808544,483
,,,,0.808551,483
,,,,0.808558,483
,,,,0.808564,483
,,,,0.808571,483
,,,,0.808577,483
,,,,0.808584,483
,,,,0.808591,483
,,,,0.808597,483
,,,,0.808604,483
,,,,0.80861,482
,,,,0.808617,482
,,,,0.808624,482
,,,,0.80863,482
,,,,0.808637,482
,,,,0.808644,482
,,,,0.80865,482
,,,,0.808657,482
,,,,0.808663,482
,,,,0.80867,482
,,,,0.808677,482
,,,,0.808683,482
,,,,0.80869,482
,,,,0.808697,482
,,,,0.808703,482
,,,,0.80871,482
,,,,0.808716,482
,,,,0.808723,482
,,,,0.80873,482
,,,,0.808736,482
,,,,0.808743,482
,,,,0.808749,482
,,,,0.808756,482
,,,,0.808763,481
,,,,0.808769,481
,,,,0.808776,481
,,,,0.808783,481
,,,,0.808789,481
,,,,0.808796,481
,,,,0.808802,481
,,,,0.808809,481
,,,,0.808816,481
,,,,0.808822,481
,,,,0.808829,481
,,,,0.808836,481
,,,,0.808842,481
,,,,0.808849,481
,,,,0.808855,481
,,,,0.808862,481
,,,,0.808869,481
,,,,0.808875,481
,,,,0.808882,481
,,,,0.808888,481
,,,,0.808895,481
,,,,0.808902,481
,,,,0.808908,481
,,,,0.808915,481
,,,,0.808922,481
,,,,0.808928,481
,,,,0.808935,481
,,,,0.808941,481
,,,,0.808948,481
,,,,0.808955,481
,,,,0.808961,481
,,,,0.808968,481
,,,,0.808975,481
,,,,0.808981,481
,,,,0.808988,481
,,,,0.808994,481
,,,,0.809001,481
,,,,0.809008,481
,,,,0.809014,481
,,,,0.809021,481
,,,,0.809027,481
,,,,0.809034,481
,,,,0.809041,481
,,,,0.809047,481
,,,,0.809054,481
,,,,0.809061,481
,,,,0.809067,481
,,,,0.809074,481
,,,,0.80908,481
,,,,0.809087,481
,,,,0.809094,481
,,,,0.8091,481
,,,,0.809107,481
,,,,0.809114,481
,,,,0.80912,481
,,,,0.809127,481
,,,,0.809133,481
,,,,0.80914,481
,,,,0.809147,481
,,,,0.809153,481
,,,,0.80916,481
,,,,0.809167,481
,,,,0.809173,481
,,,,0.80918,481
,,,,0.809186,481
,,,,0.809193,481
,,,,0.8092,481
,,,,0.809206,481
,,,,0.809213,481
,,,,0.809219,481
,,,,0.809226,481
,,,,0.809233,481
,,,,0.809239,481
,,,,0.809246,481
,,,,0.809253,481
,,,,0.809259,481
,,,,0.809266,481
,,,,0.809272,481
,,,,0.809279,481
,,,,0.809286,481
,,,,0.809292,481
,,,,0.809299,481
,,,,0.809306,481
,,,,0.809312,481
,,,,0.809319,481
,,,,0.809325,481
,,,,0.809332,481
,,,,0.809339,481
,,,,0.809345,481
,,,,0.809352,481
,,,,0.809358,481
,,,,0.809365,481
,,,,0.809372,481
,,,,0.809378,481
,,,,0.809385,481
,,,,0.809392,481
,,,,0.809398,481
,,,,0.809405,481
,,,,0.809411,481
,,,,0.809418,481
,,,,0.809425,481
,,,,0.809431,481
,,,,0.809438,481
,,,,0.809445,481
,,,,0.809451,481
,,,,0.809458,481
,,,,0.809464,481
,,,,0.809471,481
,,,,0.809478,481
,,,,0.809484,481
,,,,0.809491,481
,,,,0.809497,481
,,,,0.809504,481
,,,,0.809511,481
,,,,0.809517,481
,,,,0.809524,481
,,,,0.809531,481
,,,,0.809537,481
,,,,0.809544,481
,,,,0.80955,481
,,,,0.809557,481
,,,,0.809564,481
,,,,0.80957,481
,,,,0.809577,481
,,,,0.809584,481
,,,,0.80959,481
,,,,0.809597,481
,,,,0.809603,481
,,,,0.80961,481
,,,,0.809617,481
,,,,0.809623,481
,,,,0.80963,481
,,,,0.809636,481
,,,,0.809643,481
,,,,0.80965,481
,,,,0.809656,481
,,,,0.809663,481
,,,,0.80967,481
,,,,0.809676,481
,,,,0.809683,482
,,,,0.809689,482
,,,,0.809696,482
,,,,0.809703,482
,,,,0.809709,482
,,,,0.809716,482
,,,,0.809723,482
,,,,0.809729,482
,,,,0.809736,482
,,,,0.809742,482
,,,,0.809749,482
,,,,0.809756,482
,,,,0.809762,482
,,,,0.809769,482
,,,,0.809775,482
,,,,0.809782,482
,,,,0.809789,482
,,,,0.809795,482
,,,,0.809802,482
,,,,0.809809,482
,,,,0.809815,482
,,,,0.809822,482
,,,,0.809828,482
,,,,0.809835,482
,,,,0.809842,482
,,,,0.809848,482
,,,,0.809855,482
,,,,0.809862,482
,,,,0.809868,482
,,,,0.809875,482
,,,,0.809881,482
,,,,0.809888,482
,,,,0.809895,483
,,,,0.809901,483
,,,,0.809908,483
,,,,0.809914,483
,,,,0.809921,483
,,,,0.809928,483
,,,,0.809934,483
,,,,0.809941,483
,,,,0.809948,483
,,,,0.809954,483
,,,,0.809961,483
,,,,0.809967,483
,,,,0.809974,483
,,,,0.809981,483
,,,,0.809987,483
,,,,0.809994,483
,,,,0.810001,483
,,,,0.810007,483
,,,,0.810014,483
,,,,0.81002,483
,,,,0.810027,483
,,,,0.810034,483
,,,,0.81004,483
,,,,0.810047,484
,,,,0.810053,484
,,,,0.81006,484
,,,,0.810067,484
,,,,0.810073,484
,,,,0.81008,484
,,,,0.810087,484
,,,,0.810093,484
,,,,0.8101,484
,,,,0.810106,484
,,,,0.810113,484
,,,,0.81012,484
,,,,0.810126,484
,,,,0.810133,484
,,,,0.81014,484
,,,,0.810146,484
,,,,0.810153,484
,,,,0.810159,484
,,,,0.810166,484
,,,,0.810173,484
,,,,0.810179,485
,,,,0.810186,485
,,,,0.810192,485
,,,,0.810199,485
,,,,0.810206,485
,,,,0.810212,485
,,,,0.810219,485
,,,,0.810226,485
,,,,0.810232,485
,,,,0.810239,485
,,,,0.810245,485
,,,,0.810252,485
,,,,0.810259,485
,,,,0.810265,485
,,,,0.810272,485
,,,,0.810279,485
,,,,0.810285,485
,,,,0.810292,485
,,,,0.810298,485
,,,,0.810305,485
,,,,0.810312,485
,,,,0.810318,485
,,,,0.810325,485
,,,,0.810331,485
,,,,0.810338,485
,,,,0.810345,485
,,,,0.810351,485
,,,,0.810358,485
,,,,0.810365,485
,,,,0.810371,485
,,,,0.810378,485
,,,,0.810384,485
,,,,0.810391,485
,,,,0.810398,485
,,,,0.810404,485
,,,,0.810411,485
,,,,0.810418,485
,,,,0.810424,485
,,,,0.810431,485
,,,,0.810437,485
,,,,0.810444,485
,,,,0.810451,485
,,,,0.810457,485
,,,,0.810464,485
,,,,0.810471,485
,,,,0.810477,485
,,,,0.810484,485
,,,,0.81049,485
,,,,0.810497,485
,,,,0.810504,485
,,,,0.81051,485
,,,,0.810517,485
,,,,0.810523,485
,,,,0.81053,485
,,,,0.810537,485
,,,,0.810543,486
,,,,0.81055,486
,,,,0.810557,486
,,,,0.810563,486
,,,,0.81057,486
,,,,0.810576,486
,,,,0.810583,486
,,,,0.81059,486
,,,,0.810596,486
,,,,0.810603,486
,,,,0.81061,486
,,,,0.810616,486
,,,,0.810623,486
,,,,0.810629,486
,,,,0.810636,486
,,,,0.810643,486
,,,,0.810649,486
,,,,0.810656,486
,,,,0.810662,486
,,,,0.810669,486
,,,,0.810676,486
,,,,0.810682,486
,,,,0.810689,486
,,,,0.810696,486
,,,,0.810702,486
,,,,0.810709,486
,,,,0.810715,486
,,,,0.810722,486
,,,,0.810729,486
,,,,0.810735,486
,,,,0.810742,486
,,,,0.810749,486
,,,,0.810755,486
,,,,0.810762,486
,,,,0.810768,486
,,,,0.810775,486
,,,,0.810782,486
,,,,0.810788,486
,,,,0.810795,486
,,,,0.810801,486
,,,,0.810808,486
,,,,0.810815,486
,,,,0.810821,486
,,,,0.810828,486
,,,,0.810835,486
,,,,0.810841,486
,,,,0.810848,486
,,,,0.810854,486
,,,,0.810861,486
,,,,0.810868,486
,,,,0.810874,486
,,,,0.810881,486
,,,,0.810888,486
,,,,0.810894,486
,,,,0.810901,486
,,,,0.810907,486
,,,,0.810914,486
,,,,0.810921,486
,,,,0.810927,486
,,,,0.810934,486
,,,,0.81094,486
,,,,0.810947,486
,,,,0.810954,486
,,,,0.81096,486
,,,,0.810967,486
,,,,0.810974,486
,,,,0.81098,486
,,,,0.810987,486
,,,,0.810993,486
,,,,0.811,486
,,,,0.811007,486
,,,,0.811013,486
,,,,0.81102,486
,,,,0.811027,486
,,,,0.811033,486
,,,,0.81104,486
,,,,0.811046,486
,,,,0.811053,486
,,,,0.81106,486
,,,,0.811066,486
,,,,0.811073,486
,,,,0.811079,486
,,,,0.811086,486
,,,,0.811093,486
,,,,0.811099,486
,,,,0.811106,486
,,,,0.811113,486
,,,,0.811119,486
,,,,0.811126,486
,,,,0.811132,486
,,,,0.811139,486
,,,,0.811146,486
,,,,0.811152,486
,,,,0.811159,486
,,,,0.811166,486
,,,,0.811172,486
,,,,0.811179,486
,,,,0.811185,485
,,,,0.811192,485
,,,,0.811199,485
,,,,0.811205,485
,,,,0.811212,485
,,,,0.811218,485
,,,,0.811225,485
,,,,0.811232,485
,,,,0.811238,485
,,,,0.811245,485
,,,,0.811252,485
,,,,0.811258,485
,,,,0.811265,485
,,,,0.811271,485
,,,,0.811278,485
,,,,0.811285,486
,,,,0.811291,486
,,,,0.811298,486
,,,,0.811305,486
,,,,0.811311,486
,,,,0.811318,486
,,,,0.811324,486
,,,,0.811331,486
,,,,0.811338,486
,,,,0.811344,486
,,,,0.811351,486
,,,,0.811357,486
,,,,0.811364,486
,,,,0.811371,486
,,,,0.811377,486
,,,,0.811384,486
,,,,0.811391,486
,,,,0.811397,485
,,,,0.811404,485
,,,,0.81141,485
,,,,0.811417,485
,,,,0.811424,485
,,,,0.81143,485
,,,,0.811437,485
,,,,0.811444,485
,,,,0.81145,485
,,,,0.811457,485
,,,,0.811463,485
,,,,0.81147,485
,,,,0.811477,485
,,,,0.811483,485
,,,,0.81149,485
,,,,0.811496,485
,,,,0.811503,485
,,,,0.81151,485
,,,,0.811516,485
,,,,0.811523,485
,,,,0.81153,485
,,,,0.811536,485
,,,,0.811543,485
,,,,0.811549,485
,,,,0.811556,485
,,,,0.811563,485
,,,,0.811569,486
,,,,0.811576,486
,,,,0.811583,486
,,,,0.811589,486
,,,,0.811596,486
,,,,0.811602,485
,,,,0.811609,485
,,,,0.811616,485
,,,,0.811622,485
,,,,0.811629,486
,,,,0.811635,486
,,,,0.811642,486
,,,,0.811649,486
,,,,0.811655,486
,,,,0.811662,486
,,,,0.811669,486
,,,,0.811675,486
,,,,0.811682,486
,,,,0.811688,486
,,,,0.811695,486
,,,,0.811702,486
,,,,0.811708,486
,,,,0.811715,486
,,,,0.811722,486
,,,,0.811728,486
,,,,0.811735,486
,,,,0.811741,486
,,,,0.811748,486
,,,,0.811755,486
,,,,0.811761,486
,,,,0.811768,486
,,,,0.811774,486
,,,,0.811781,486
,,,,0.811788,486
,,,,0.811794,486
,,,,0.811801,486
,,,,0.811808,486
,,,,0.811814,486
,,,,0.811821,486
,,,,0.811827,486
,,,,0.811834,486
,,,,0.811841,486
,,,,0.811847,486
,,,,0.811854,486
,,,,0.811861,486
,,,,0.811867,486
,,,,0.811874,486
,,,,0.81188,486
,,,,0.811887,486
,,,,0.811894,486
,,,,0.8119,486
,,,,0.811907,486
,,,,0.811914,486
,,,,0.81192,486
,,,,0.811927,486
,,,,0.811933,486
,,,,0.81194,486
,,,,0.811947,486
,,,,0.811953,486
,,,,0.81196,486
,,,,0.811966,486
,,,,0.811973,486
,,,,0.81198,486
,,,,0.811986,486
,,,,0.811993,486
,,,,0.812,486
,,,,0.812006,486
,,,,0.812013,486
,,,,0.812019,486
,,,,0.812026,486
,,,,0.812033,486
,,,,0.812039,486
,,,,0.812046,486
,,,,0.812053,486
,,,,0.812059,486
,,,,0.812066,486
,,,,0.812072,486
,,,,0.812079,486
,,,,0.812086,486
,,,,0.812092,486
,,,,0.812099,486
,,,,0.812105,486
,,,,0.812112,486
,,,,0.812119,486
,,,,0.812125,486
,,,,0.812132,486
,,,,0.812139,486
,,,,0.812145,486
,,,,0.812152,486
,,,,0.812158,486
,,,,0.812165,486
,,,,0.812172,486
,,,,0.812178,486
,,,,0.812185,486
,,,,0.812192,486
,,,,0.812198,486
,,,,0.812205,486
,,,,0.812211,486
,,,,0.812218,486
,,,,0.812225,486
,,,,0.812231,486
,,,,0.812238,486
,,,,0.812244,486
,,,,0.812251,486
,,,,0.812258,486
,,,,0.812264,486
,,,,0.812271,486
,,,,0.812278,486
,,,,0.812284,486
,,,,0.812291,486
,,,,0.812297,486
,,,,0.812304,486
,,,,0.812311,486
,,,,0.812317,486
,,,,0.812324,486
,,,,0.812331,486
,,,,0.812337,486
,,,,0.812344,486
,,,,0.81235,486
,,,,0.812357,486
,,,,0.812364,486
,,,,0.81237,486
,,,,0.812377,486
,,,,0.812383,486
,,,,0.81239,486
,,,,0.812397,486
,,,,0.812403,486
,,,,0.81241,486
,,,,0.812417,486
,,,,0.812423,486
,,,,0.81243,486
,,,,0.812436,486
,,,,0.812443,486
,,,,0.81245,486
,,,,0.812456,486
,,,,0.812463,486
,,,,0.81247,486
,,,,0.812476,486
,,,,0.812483,486
,,,,0.812489,486
,,,,0.812496,486
,,,,0.812503,486
,,,,0.812509,486
,,,,0.812516,486
,,,,0.812522,486
,,,,0.812529,486
,,,,0.812536,486
,,,,0.812542,486
,,,,0.812549,486
,,,,0.812556,486
,,,,0.812562,486
,,,,0.812569,486
,,,,0.812575,486
,,,,0.812582,486
,,,,0.812589,486
,,,,0.812595,486
,,,,0.812602,486
,,,,0.812609,486
,,,,0.812615,486
,,,,0.812622,486
,,,,0.812628,486
,,,,0.812635,486
,,,,0.812642,486
,,,,0.812648,486
,,,,0.812655,486
,,,,0.812661,486
,,,,0.812668,486
,,,,0.812675,486
,,,,0.812681,486
,,,,0.812688,486
,,,,0.812695,486
,,,,0.812701,486
,,,,0.812708,486
,,,,0.812714,486
,,,,0.812721,486
,,,,0.812728,486
,,,,0.812734,486
,,,,0.812741,486
,,,,0.812748,486
,,,,0.812754,486
,,,,0.812761,486
,,,,0.812767,486
,,,,0.812774,486
,,,,0.812781,486
,,,,0.812787,486
,,,,0.812794,486
,,,,0.8128,486
,,,,0.812807,486
,,,,0.812814,486
,,,,0.81282,486
,,,,0.812827,486
,,,,0.812834,486
,,,,0.81284,486
,,,,0.812847,486
,,,,0.812853,486
,,,,0.81286,486
,,,,0.812867,486
,,,,0.812873,486
,,,,0.81288,486
,,,,0.812887,486
,,,,0.812893,486
,,,,0.8129,486
,,,,0.812906,486
,,,,0.812913,486
,,,,0.81292,486
,,,,0.812926,485
,,,,0.812933,485
,,,,0.812939,485
,,,,0.812946,485
,,,,0.812953,485
,,,,0.812959,485
,,,,0.812966,485
,,,,0.812973,485
,,,,0.812979,485
,,,,0.812986,485
,,,,0.812992,485
,,,,0.812999,485
,,,,0.813006,485
,,,,0.813012,485
,,,,0.813019,485
,,,,0.813026,485
,,,,0.813032,485
,,,,0.813039,485
,,,,0.813045,485
,,,,0.813052,485
,,,,0.813059,485
,,,,0.813065,485
,,,,0.813072,485
,,,,0.813078,485
,,,,0.813085,485
,,,,0.813092,485
,,,,0.813098,485
,,,,0.813105,485
,,,,0.813112,485
,,,,0.813118,485
,,,,0.813125,485
,,,,0.813131,485
,,,,0.813138,485
,,,,0.813145,485
,,,,0.813151,485
,,,,0.813158,485
,,,,0.813165,485
,,,,0.813171,485
,,,,0.813178,485
,,,,0.813184,485
,,,,0.813191,485
,,,,0.813198,485
,,,,0.813204,485
,,,,0.813211,485
,,,,0.813217,485
,,,,0.813224,485
,,,,0.813231,485
,,,,0.813237,485
,,,,0.813244,485
,,,,0.813251,485
,,,,0.813257,485
,,,,0.813264,485
,,,,0.81327,485
,,,,0.813277,485
,,,,0.813284,485
,,,,0.81329,485
,,,,0.813297,485
,,,,0.813304,485
,,,,0.81331,485
,,,,0.813317,485
,,,,0.813323,485
,,,,0.81333,485
,,,,0.813337,485
,,,,0.813343,485
,,,,0.81335,485
,,,,0.813357,485
,,,,0.813363,485
,,,,0.81337,485
,,,,0.813376,485
,,,,0.813383,485
,,,,0.81339,485
,,,,0.813396,485
,,,,0.813403,485
,,,,0.813409,485
,,,,0.813416,485
,,,,0.813423,485
,,,,0.813429,485
,,,,0.813436,485
,,,,0.813443,485
,,,,0.813449,485
,,,,0.813456,485
,,,,0.813462,485
,,,,0.813469,485
,,,,0.813476,485
,,,,0.813482,485
,,,,0.813489,485
,,,,0.813496,485
,,,,0.813502,485
,,,,0.813509,485
,,,,0.813515,485
,,,,0.813522,485
,,,,0.813529,485
,,,,0.813535,485
,,,,0.813542,485
,,,,0.813548,485
,,,,0.813555,485
,,,,0.813562,485
,,,,0.813568,485
,,,,0.813575,485
,,,,0.813582,485
,,,,0.813588,485
,,,,0.813595,485
,,,,0.813601,485
,,,,0.813608,485
,,,,0.813615,485
,,,,0.813621,485
,,,,0.813628,485
,,,,0.813635,485
,,,,0.813641,485
,,,,0.813648,485
,,,,0.813654,485
,,,,0.813661,485
,,,,0.813668,485
,,,,0.813674,485
,,,,0.813681,485
,,,,0.813687,485
,,,,0.813694,485
,,,,0.813701,485
,,,,0.813707,485
,,,,0.813714,485
,,,,0.813721,485
,,,,0.813727,485
,,,,0.813734,485
,,,,0.81374,485
,,,,0.813747,485
,,,,0.813754,485
,,,,0.81376,485
,,,,0.813767,485
,,,,0.813774,485
,,,,0.81378,485
,,,,0.813787,485
,,,,0.813793,485
,,,,0.8138,486
,,,,0.813807,486
,,,,0.813813,486
,,,,0.81382,486
,,,,0.813826,486
,,,,0.813833,486
,,,,0.81384,486
,,,,0.813846,486
,,,,0.813853,486
,,,,0.81386,486
,,,,0.813866,486
,,,,0.813873,486
,,,,0.813879,486
,,,,0.813886,486
,,,,0.813893,486
,,,,0.813899,486
,,,,0.813906,486
,,,,0.813913,486
,,,,0.813919,486
,,,,0.813926,486
,,,,0.813932,486
,,,,0.813939,486
,,,,0.813946,486
,,,,0.813952,486
,,,,0.813959,486
,,,,0.813965,486
,,,,0.813972,486
,,,,0.813979,486
,,,,0.813985,486
,,,,0.813992,486
,,,,0.813999,486
,,,,0.814005,486
,,,,0.814012,486
,,,,0.814018,486
,,,,0.814025,486
,,,,0.814032,486
,,,,0.814038,486
,,,,0.814045,486
,,,,0.814052,486
,,,,0.814058,486
,,,,0.814065,486
,,,,0.814071,486
,,,,0.814078,486
,,,,0.814085,486
,,,,0.814091,486
,,,,0.814098,486
,,,,0.814104,486
,,,,0.814111,486
,,,,0.814118,486
,,,,0.814124,486
,,,,0.814131,486
,,,,0.814138,486
,,,,0.814144,486
,,,,0.814151,486
,,,,0.814157,486
,,,,0.814164,486
,,,,0.814171,486
,,,,0.814177,486
,,,,0.814184,486
,,,,0.814191,486
,,,,0.814197,486
,,,,0.814204,486
,,,,0.81421,486
,,,,0.814217,486
,,,,0.814224,487
,,,,0.81423,487
,,,,0.814237,487
,,,,0.814243,487
,,,,0.81425,487
,,,,0.814257,487
,,,,0.814263,487
,,,,0.81427,487
,,,,0.814277,487
,,,,0.814283,487
,,,,0.81429,487
,,,,0.814296,487
,,,,0.814303,487
,,,,0.81431,487
,,,,0.814316,487
,,,,0.814323,487
,,,,0.81433,487
,,,,0.814336,487
,,,,0.814343,487
,,,,0.814349,487
,,,,0.814356,487
,,,,0.814363,487
,,,,0.814369,487
,,,,0.814376,487
,,,,0.814382,487
,,,,0.814389,487
,,,,0.814396,487
,,,,0.814402,486
,,,,0.814409,486
,,,,0.814416,486
,,,,0.814422,486
,,,,0.814429,486
,,,,0.814435,486
,,,,0.814442,486
,,,,0.814449,486
,,,,0.814455,486
,,,,0.814462,486
,,,,0.814469,486
,,,,0.814475,486
,,,,0.814482,486
,,,,0.814488,486
,,,,0.814495,486
,,,,0.814502,486
,,,,0.814508,486
,,,,0.814515,486
,,,,0.814521,486
,,,,0.814528,486
,,,,0.814535,486
,,,,0.814541,486
,,,,0.814548,486
,,,,0.814555,486
,,,,0.814561,486
,,,,0.814568,486
,,,,0.814574,485
,,,,0.814581,485
,,,,0.814588,485
,,,,0.814594,485
,,,,0.814601,485
,,,,0.814608,485
,,,,0.814614,485
,,,,0.814621,485
,,,,0.814627,485
,,,,0.814634,485
,,,,0.814641,485
,,,,0.814647,485
,,,,0.814654,485
,,,,0.814661,485
,,,,0.814667,485
,,,,0.814674,485
,,,,0.81468,485
,,,,0.814687,485
,,,,0.814694,485
,,,,0.8147,485
,,,,0.814707,485
,,,,0.814713,485
,,,,0.81472,485
,,,,0.814727,485
,,,,0.814733,485
,,,,0.81474,485
,,,,0.814747,485
,,,,0.814753,485
,,,,0.81476,485
,,,,0.814766,485
,,,,0.814773,485
,,,,0.81478,485
,,,,0.814786,485
,,,,0.814793,485
,,,,0.8148,485
,,,,0.814806,485
,,,,0.814813,485
,,,,0.814819,485
,,,,0.814826,485
,,,,0.814833,485
,,,,0.814839,485
,,,,0.814846,485
,,,,0.814852,485
,,,,0.814859,485
,,,,0.814866,485
,,,,0.814872,485
,,,,0.814879,485
,,,,0.814886,485
,,,,0.814892,485
,,,,0.814899,485
,,,,0.814905,485
,,,,0.814912,485
,,,,0.814919,485
,,,,0.814925,485
,,,,0.814932,486
,,,,0.814939,486
,,,,0.814945,486
,,,,0.814952,486
,,,,0.814958,486
,,,,0.814965,486
,,,,0.814972,486
,,,,0.814978,486
,,,,0.814985,486
,,,,0.814991,486
,,,,0.814998,486
,,,,0.815005,486
,,,,0.815011,486
,,,,0.815018,486
,,,,0.815025,486
,,,,0.815031,486
,,,,0.815038,486
,,,,0.815044,486
,,,,0.815051,486
,,,,0.815058,486
,,,,0.815064,486
,,,,0.815071,486
,,,,0.815078,486
,,,,0.815084,486
,,,,0.815091,486
,,,,0.815097,486
,,,,0.815104,486
,,,,0.815111,486
,,,,0.815117,486
,,,,0.815124,486
,,,,0.81513,486
,,,,0.815137,486
,,,,0.815144,486
,,,,0.81515,486
,,,,0.815157,486
,,,,0.815164,486
,,,,0.81517,486
,,,,0.815177,486
,,,,0.815183,486
,,,,0.81519,486
,,,,0.815197,486
,,,,0.815203,486
,,,,0.81521,486
,,,,0.815217,486
,,,,0.815223,486
,,,,0.81523,486
,,,,0.815236,486
,,,,0.815243,486
,,,,0.81525,486
,,,,0.815256,486
,,,,0.815263,486
,,,,0.815269,486
,,,,0.815276,486
,,,,0.815283,486
,,,,0.815289,486
,,,,0.815296,486
,,,,0.815303,486
,,,,0.815309,487
,,,,0.815316,487
,,,,0.815322,486
,,,,0.815329,486
,,,,0.815336,486
,,,,0.815342,486
,,,,0.815349,486
,,,,0.815356,486
,,,,0.815362,486
,,,,0.815369,486
,,,,0.815375,486
,,,,0.815382,486
,,,,0.815389,486
,,,,0.815395,486
,,,,0.815402,486
,,,,0.815408,486
,,,,0.815415,486
,,,,0.815422,486
,,,,0.815428,486
,,,,0.815435,486
,,,,0.815442,487
,,,,0.815448,487
,,,,0.815455,487
,,,,0.815461,487
,,,,0.815468,487
,,,,0.815475,487
,,,,0.815481,487
,,,,0.815488,487
,,,,0.815495,487
,,,,0.815501,487
,,,,0.815508,487
,,,,0.815514,487
,,,,0.815521,487
,,,,0.815528,487
,,,,0.815534,487
,,,,0.815541,487
,,,,0.815547,487
,,,,0.815554,486
,,,,0.815561,486
,,,,0.815567,486
,,,,0.815574,486
,,,,0.815581,486
,,,,0.815587,486
,,,,0.815594,486
,,,,0.8156,486
,,,,0.815607,486
,,,,0.815614,486
,,,,0.81562,486
,,,,0.815627,486
,,,,0.815634,486
,,,,0.81564,486
,,,,0.815647,486
,,,,0.815653,486
,,,,0.81566,486
,,,,0.815667,486
,,,,0.815673,486
,,,,0.81568,486
,,,,0.815686,486
,,,,0.815693,486
,,,,0.8157,486
,,,,0.815706,486
,,,,0.815713,486
,,,,0.81572,486
,,,,0.815726,486
,,,,0.815733,486
,,,,0.815739,485
,,,,0.815746,485
,,,,0.815753,485
,,,,0.815759,485
,,,,0.815766,485
,,,,0.815773,485
,,,,0.815779,485
,,,,0.815786,485
,,,,0.815792,485
,,,,0.815799,485
,,,,0.815806,485
,,,,0.815812,485
,,,,0.815819,485
,,,,0.815825,485
,,,,0.815832,485
,,,,0.815839,485
,,,,0.815845,485
,,,,0.815852,485
,,,,0.815859,485
,,,,0.815865,485
,,,,0.815872,485
,,,,0.815878,485
,,,,0.815885,485
,,,,0.815892,485
,,,,0.815898,485
,,,,0.815905,485
,,,,0.815912,485
,,,,0.815918,485
,,,,0.815925,485
,,,,0.815931,485
,,,,0.815938,485
,,,,0.815945,485
,,,,0.815951,485
,,,,0.815958,484
,,,,0.815964,484
,,,,0.815971,484
,,,,0.815978,484
,,,,0.815984,485
,,,,0.815991,485
,,,,0.815998,485
,,,,0.816004,485
,,,,0.816011,485
,,,,0.816017,485
,,,,0.816024,485
,,,,0.816031,485
,,,,0.816037,485
,,,,0.816044,484
,,,,0.816051,484
,,,,0.816057,484
,,,,0.816064,485
,,,,0.81607,485
,,,,0.816077,485
,,,,0.816084,485
,,,,0.81609,485
,,,,0.816097,485
,,,,0.816104,485
,,,,0.81611,484
,,,,0.816117,484
,,,,0.816123,484
,,,,0.81613,484
,,,,0.816137,484
,,,,0.816143,485
,,,,0.81615,485
,,,,0.816156,485
,,,,0.816163,485
,,,,0.81617,485
,,,,0.816176,485
,,,,0.816183,485
,,,,0.81619,485
,,,,0.816196,485
,,,,0.816203,485
,,,,0.816209,485
,,,,0.816216,485
,,,,0.816223,485
,,,,0.816229,485
,,,,0.816236,485
,,,,0.816243,485
,,,,0.816249,485
,,,,0.816256,485
,,,,0.816262,485
,,,,0.816269,485
,,,,0.816276,485
,,,,0.816282,485
,,,,0.816289,485
,,,,0.816295,485
,,,,0.816302,486
,,,,0.816309,486
,,,,0.816315,486
,,,,0.816322,486
,,,,0.816329,486
,,,,0.816335,486
,,,,0.816342,486
,,,,0.816348,486
,,,,0.816355,486
,,,,0.816362,486
,,,,0.816368,486
,,,,0.816375,486
,,,,0.816382,486
,,,,0.816388,486
,,,,0.816395,486
,,,,0.816401,486
,,,,0.816408,486
,,,,0.816415,486
,,,,0.816421,486
,,,,0.816428,486
,,,,0.816434,486
,,,,0.816441,486
,,,,0.816448,486
,,,,0.816454,486
,,,,0.816461,486
,,,,0.816468,486
,,,,0.816474,486
,,,,0.816481,487
,,,,0.816487,487
,,,,0.816494,487
