Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2
-0.000916416,-0.000128691,-0.00049236,0.0165661,3.58446e-005,8.74216e-007
-0.000916538,-0.000128741,-0.000492571,0.0165552,3.62868e-005,8.55012e-007
-0.000916661,-0.000128788,-0.000492779,0.0165448,3.6652e-005,8.3728e-007
-0.000916783,-0.000128833,-0.000492983,0.0165351,3.69367e-005,8.20696e-007
-0.000916906,-0.000128876,-0.000493185,0.0165265,3.71403e-005,8.04867e-007
-0.000917028,-0.000128921,-0.000493384,0.0165188,3.72652e-005,7.89369e-007
-0.00091715,-0.000128967,-0.00049358,0.0165123,3.73163e-005,7.73798e-007
-0.000917273,-0.000129016,-0.000493773,0.016507,3.73004e-005,7.57813e-007
-0.000917395,-0.00012907,-0.000493964,0.016503,3.72261e-005,7.41174e-007
-0.000917518,-0.000129129,-0.000494152,0.0165003,3.71027e-005,7.23778e-007
-0.00091764,-0.000129194,-0.000494337,0.0164989,3.69399e-005,7.05666e-007
-0.000917762,-0.000129264,-0.000494519,0.0164989,3.67475e-005,6.87031e-007
-0.000917885,-0.00012934,-0.000494699,0.0165002,3.65346e-005,6.68199e-007
-0.000918007,-0.00012942,-0.000494877,0.0165029,3.63091e-005,6.49603e-007
-0.00091813,-0.000129503,-0.000495053,0.0165069,3.6078e-005,6.31737e-007
-0.000918252,-0.000129588,-0.000495226,0.0165123,3.58467e-005,6.15117e-007
-0.000918374,-0.000129674,-0.000495398,0.016519,3.56193e-005,6.00223e-007
-0.000918497,-0.00012976,-0.000495567,0.016527,3.53985e-005,5.87462e-007
-0.000918619,-0.000129845,-0.000495735,0.016536,3.51861e-005,5.77122e-007
-0.000918742,-0.000129928,-0.000495901,0.0165459,3.49825e-005,5.69351e-007
-0.000918864,-0.00013001,-0.000496065,0.0165567,3.4788e-005,5.64142e-007
-0.000918986,-0.00013009,-0.000496228,0.0165679,3.46022e-005,5.61337e-007
-0.000919109,-0.000130168,-0.000496389,0.0165794,3.44249e-005,5.60645e-007
-0.000919231,-0.000130246,-0.000496549,0.0165908,3.42562e-005,5.61668e-007
-0.000919354,-0.000130322,-0.000496708,0.0166019,3.40967e-005,5.63947e-007
-0.000919476,-0.000130399,-0.000496866,0.0166124,3.39477e-005,5.66998e-007
-0.000919598,-0.000130475,-0.000497022,0.016622,3.38113e-005,5.70357e-007
-0.000919721,-0.00013055,-0.000497178,0.0166305,3.36907e-005,5.73623e-007
-0.000919843,-0.000130625,-0.000497332,0.0166377,3.35897e-005,5.76486e-007
-0.000919966,-0.000130698,-0.000497487,0.0166436,3.35128e-005,5.78748e-007
-0.000920088,-0.000130769,-0.00049764,0.0166481,3.3465e-005,5.80335e-007
-0.00092021,-0.000130836,-0.000497794,0.0166513,3.34511e-005,5.81294e-007
-0.000920333,-0.000130899,-0.000497947,0.0166532,3.34758e-005,5.81778e-007
-0.000920455,-0.000130958,-0.0004981,0.0166541,3.35431e-005,5.82028e-007
-0.000920578,-0.000131012,-0.000498253,0.0166541,3.36557e-005,5.82346e-007
-0.0009207,-0.000131062,-0.000498406,0.0166536,3.38149e-005,5.83064e-007
-0.000920822,-0.000131107,-0.00049856,0.0166527,3.40198e-005,5.84518e-007
-0.000920945,-0.000131148,-0.000498714,0.0166518,3.42675e-005,5.87023e-007
-0.000921067,-0.000131187,-0.000498868,0.0166512,3.45524e-005,5.9085e-007
-0.00092119,-0.000131224,-0.000499024,0.016651,3.48667e-005,5.96217e-007
-0.000921312,-0.000131262,-0.00049918,0.0166514,3.51999e-005,6.03277e-007
-0.000921434,-0.000131301,-0.000499336,0.0166526,3.55398e-005,6.12114e-007
-0.000921557,-0.000131343,-0.000499494,0.0166546,3.58723e-005,6.22751e-007
-0.000921679,-0.000131388,-0.000499652,0.0166576,3.61821e-005,6.35149e-007
-0.000921802,-0.000131437,-0.000499811,0.0166615,3.64537e-005,6.49215e-007
-0.000921924,-0.00013149,-0.000499971,0.0166662,3.6672e-005,6.64805e-007
-0.000922046,-0.000131547,-0.000500132,0.0166718,3.6823e-005,6.81734e-007
-0.000922169,-0.000131606,-0.000500293,0.0166781,3.68951e-005,6.99777e-007
-0.000922291,-0.000131668,-0.000500455,0.0166852,3.68791e-005,7.1867e-007
-0.000922414,-0.00013173,-0.000500618,0.0166928,3.67697e-005,7.38118e-007
-0.000922536,-0.000131793,-0.000500781,0.016701,3.65652e-005,7.57797e-007
-0.000922658,-0.000131854,-0.000500945,0.0167097,3.62682e-005,7.77362e-007
-0.000922781,-0.000131914,-0.000501108,0.0167189,3.58857e-005,7.96455e-007
-0.000922903,-0.000131971,-0.000501272,0.0167286,3.54285e-005,8.14719e-007
-0.000923026,-0.000132026,-0.000501436,0.0167387,3.4911e-005,8.31812e-007
-0.000923148,-0.000132079,-0.0005016,0.0167492,3.43505e-005,8.47428e-007
-0.00092327,-0.00013213,-0.000501763,0.0167601,3.37663e-005,8.61316e-007
-0.000923393,-0.000132179,-0.000501926,0.0167713,3.31787e-005,8.73294e-007
-0.000923515,-0.000132228,-0.000502088,0.0167829,3.26079e-005,8.83265e-007
-0.000923638,-0.000132275,-0.000502249,0.0167946,3.20734e-005,8.91227e-007
-0.00092376,-0.000132322,-0.000502409,0.0168065,3.15923e-005,8.97273e-007
-0.000923882,-0.000132368,-0.000502567,0.0168184,3.11792e-005,9.01581e-007
-0.000924005,-0.000132413,-0.000502724,0.0168301,3.0845e-005,9.04406e-007
-0.000924127,-0.000132457,-0.000502879,0.0168416,3.05967e-005,9.06047e-007
-0.00092425,-0.000132498,-0.000503032,0.0168526,3.04374e-005,9.06828e-007
-0.000924372,-0.000132535,-0.000503182,0.0168632,3.03657e-005,9.07055e-007
-0.000924494,-0.000132568,-0.00050333,0.0168731,3.03767e-005,9.06995e-007
-0.000924617,-0.000132596,-0.000503474,0.0168822,3.04619e-005,9.06837e-007
-0.000924739,-0.000132618,-0.000503615,0.0168906,3.06102e-005,9.06675e-007
-0.000924862,-0.000132635,-0.000503753,0.0168983,3.08085e-005,9.06492e-007
-0.000924984,-0.000132647,-0.000503887,0.0169051,3.10422e-005,9.06161e-007
-0.000925106,-0.000132653,-0.000504017,0.0169113,3.12966e-005,9.05449e-007
-0.000925229,-0.000132656,-0.000504142,0.0169168,3.15572e-005,9.04042e-007
-0.000925351,-0.000132657,-0.000504263,0.0169218,3.18106e-005,9.0157e-007
-0.000925474,-0.000132656,-0.000504379,0.0169264,3.20449e-005,8.97644e-007
-0.000925596,-0.000132655,-0.000504491,0.0169306,3.22503e-005,8.91898e-007
-0.000925718,-0.000132655,-0.000504597,0.0169346,3.24195e-005,8.8402e-007
-0.000925841,-0.000132657,-0.000504698,0.0169384,3.25475e-005,8.73787e-007
-0.000925963,-0.000132661,-0.000504794,0.0169421,3.26317e-005,8.61091e-007
-0.000926086,-0.000132668,-0.000504884,0.0169458,3.26723e-005,8.4595e-007
-0.000926208,-0.000132677,-0.000504969,0.0169494,3.26711e-005,8.28514e-007
-0.00092633,-0.000132688,-0.000505048,0.016953,3.26322e-005,8.0905e-007
-0.000926453,-0.000132699,-0.000505122,0.0169564,3.25608e-005,7.87926e-007
-0.000926575,-0.00013271,-0.000505189,0.0169596,3.24636e-005,7.65583e-007
-0.000926698,-0.000132719,-0.000505251,0.0169627,3.23474e-005,7.425e-007
-0.00092682,-0.000132726,-0.000505307,0.0169655,3.22198e-005,7.19157e-007
-0.000926942,-0.000132731,-0.000505358,0.0169679,3.20881e-005,6.96007e-007
-0.000927065,-0.000132732,-0.000505402,0.01697,3.1959e-005,6.73439e-007
-0.000927187,-0.000132729,-0.000505441,0.0169718,3.18388e-005,6.51764e-007
-0.00092731,-0.000132724,-0.000505475,0.0169732,3.17329e-005,6.31194e-007
-0.000927432,-0.000132716,-0.000505503,0.0169744,3.16455e-005,6.11842e-007
-0.000927554,-0.000132706,-0.000505526,0.0169752,3.15802e-005,5.9372e-007
-0.000927677,-0.000132694,-0.000505543,0.016976,3.15392e-005,5.76756e-007
-0.000927799,-0.000132682,-0.000505556,0.0169766,3.15238e-005,5.60804e-007
-0.000927922,-0.00013267,-0.000505564,0.0169772,3.15349e-005,5.45664e-007
-0.000928044,-0.000132658,-0.000505567,0.016978,3.15724e-005,5.31101e-007
-0.000928166,-0.000132647,-0.000505566,0.016979,3.16361e-005,5.16863e-007
-0.000928289,-0.000132635,-0.000505561,0.0169802,3.17255e-005,5.02695e-007
-0.000928411,-0.000132622,-0.000505552,0.0169817,3.18403e-005,4.88357e-007
-0.000928534,-0.000132608,-0.000505539,0.0169836,3.19803e-005,4.73625e-007
-0.000928656,-0.000132592,-0.000505523,0.0169859,3.21457e-005,4.58305e-007
-0.000928778,-0.000132574,-0.000505504,0.0169885,3.23374e-005,4.42234e-007
-0.000928901,-0.000132552,-0.000505481,0.0169914,3.25564e-005,4.25282e-007
-0.000929023,-0.000132526,-0.000505457,0.0169946,3.28043e-005,4.07361e-007
-0.000929146,-0.000132497,-0.000505429,0.0169979,3.30828e-005,3.88421e-007
-0.000929268,-0.000132465,-0.0005054,0.0170014,3.33936e-005,3.68459e-007
-0.00092939,-0.000132429,-0.000505368,0.0170049,3.37381e-005,3.47519e-007
-0.000929513,-0.000132392,-0.000505335,0.0170084,3.41171e-005,3.25698e-007
-0.000929635,-0.000132353,-0.0005053,0.0170119,3.45304e-005,3.03142e-007
-0.000929758,-0.000132313,-0.000505264,0.0170153,3.49768e-005,2.80045e-007
-0.00092988,-0.000132273,-0.000505226,0.0170186,3.54534e-005,2.56641e-007
-0.000930003,-0.000132234,-0.000505187,0.0170219,3.59559e-005,2.33191e-007
-0.000930125,-0.000132196,-0.000505147,0.0170251,3.64783e-005,2.09963e-007
-0.000930247,-0.000132159,-0.000505107,0.0170283,3.70129e-005,1.87212e-007
-0.00093037,-0.000132123,-0.000505065,0.0170315,3.75506e-005,1.6515e-007
-0.000930492,-0.000132088,-0.000505023,0.0170349,3.8081e-005,1.43924e-007
-0.000930615,-0.000132053,-0.00050498,0.0170384,3.85928e-005,1.23589e-007
-0.000930737,-0.000132018,-0.000504936,0.017042,3.90746e-005,1.04087e-007
-0.000930859,-0.000131983,-0.000504892,0.0170458,3.95145e-005,8.52399e-008
-0.000930982,-0.000131946,-0.000504848,0.0170497,3.99015e-005,6.67468e-008
-0.000931104,-0.000131909,-0.000504803,0.0170536,4.02253e-005,4.81932e-008
-0.000931227,-0.000131871,-0.000504758,0.0170576,4.04773e-005,2.90752e-008
-0.000931349,-0.000131833,-0.000504713,0.0170614,4.06505e-005,8.83313e-009
-0.000931471,-0.000131796,-0.000504668,0.017065,4.07401e-005,-1.31064e-008
-0.000931594,-0.000131759,-0.000504623,0.0170682,4.07433e-005,-3.72828e-008
-0.000931716,-0.000131724,-0.000504578,0.017071,4.06601e-005,-6.41529e-008
-0.000931839,-0.000131691,-0.000504532,0.0170731,4.04926e-005,-9.40459e-008
-0.000931961,-0.000131661,-0.000504487,0.0170745,4.02452e-005,-1.27126e-007
-0.000932083,-0.000131633,-0.000504442,0.0170752,3.99244e-005,-1.6337e-007
-0.000932206,-0.000131607,-0.000504397,0.0170752,3.95388e-005,-2.02554e-007
-0.000932328,-0.000131582,-0.000504352,0.0170743,3.90982e-005,-2.44262e-007
-0.000932451,-0.000131558,-0.000504307,0.0170728,3.86139e-005,-2.8791e-007
-0.000932573,-0.000131533,-0.000504263,0.0170708,3.80982e-005,-3.32782e-007
-0.000932695,-0.000131505,-0.000504219,0.0170682,3.75637e-005,-3.78082e-007
-0.000932818,-0.000131475,-0.000504174,0.0170654,3.70234e-005,-4.22986e-007
-0.00093294,-0.00013144,-0.00050413,0.0170625,3.649e-005,-4.66708e-007
-0.000933063,-0.0001314,-0.000504086,0.0170596,3.59756e-005,-5.08548e-007
-0.000933185,-0.000131355,-0.000504042,0.017057,3.54917e-005,-5.47945e-007
-0.000933307,-0.000131306,-0.000503998,0.0170547,3.50484e-005,-5.84507e-007
-0.00093343,-0.000131253,-0.000503954,0.0170529,3.46544e-005,-6.18033e-007
-0.000933552,-0.000131196,-0.00050391,0.0170515,3.43167e-005,-6.48517e-007
-0.000933675,-0.000131139,-0.000503866,0.0170507,3.40403e-005,-6.7613e-007
-0.000933797,-0.000131081,-0.000503822,0.0170504,3.38282e-005,-7.01194e-007
-0.000933919,-0.000131026,-0.000503777,0.0170506,3.36812e-005,-7.24139e-007
-0.000934042,-0.000130974,-0.000503731,0.0170511,3.3598e-005,-7.45457e-007
-0.000934164,-0.000130926,-0.000503686,0.0170518,3.35753e-005,-7.6565e-007
-0.000934287,-0.000130883,-0.000503639,0.0170527,3.36077e-005,-7.85182e-007
-0.000934409,-0.000130845,-0.000503592,0.0170536,3.36882e-005,-8.04434e-007
-0.000934531,-0.000130811,-0.000503543,0.0170544,3.38087e-005,-8.23671e-007
-0.000934654,-0.000130781,-0.000503494,0.017055,3.39597e-005,-8.43022e-007
-0.000934776,-0.000130753,-0.000503443,0.0170556,3.41317e-005,-8.62473e-007
-0.000934899,-0.000130726,-0.000503391,0.0170559,3.43146e-005,-8.81871e-007
-0.000935021,-0.000130698,-0.000503338,0.0170562,3.44988e-005,-9.0094e-007
-0.000935143,-0.000130667,-0.000503283,0.0170563,3.46757e-005,-9.19311e-007
-0.000935266,-0.000130633,-0.000503226,0.0170566,3.48372e-005,-9.36553e-007
-0.000935388,-0.000130594,-0.000503167,0.017057,3.49768e-005,-9.52208e-007
-0.000935511,-0.000130551,-0.000503106,0.0170577,3.50895e-005,-9.6583e-007
-0.000935633,-0.000130501,-0.000503044,0.0170587,3.51715e-005,-9.77019e-007
-0.000935755,-0.000130448,-0.000502979,0.0170602,3.52205e-005,-9.85445e-007
-0.000935878,-0.00013039,-0.000502912,0.0170622,3.52356e-005,-9.90872e-007
-0.000936,-0.000130329,-0.000502843,0.0170647,3.5217e-005,-9.93174e-007
-0.000936123,-0.000130266,-0.000502773,0.0170677,3.51654e-005,-9.92334e-007
-0.000936245,-0.000130202,-0.0005027,0.0170712,3.50823e-005,-9.88447e-007
-0.000936367,-0.000130138,-0.000502625,0.0170749,3.49695e-005,-9.81711e-007
-0.00093649,-0.000130074,-0.000502549,0.0170788,3.48286e-005,-9.72412e-007
-0.000936612,-0.000130011,-0.000502471,0.0170828,3.46613e-005,-9.60903e-007
-0.000936735,-0.000129949,-0.000502391,0.0170867,3.4469e-005,-9.47588e-007
-0.000936857,-0.000129888,-0.000502311,0.0170903,3.42526e-005,-9.32897e-007
-0.000936979,-0.000129828,-0.000502229,0.0170935,3.40129e-005,-9.1726e-007
-0.000937102,-0.000129767,-0.000502146,0.0170963,3.37507e-005,-9.01089e-007
-0.000937224,-0.000129706,-0.000502062,0.0170985,3.34666e-005,-8.84747e-007
-0.000937347,-0.000129645,-0.000501979,0.0171002,3.31615e-005,-8.68538e-007
-0.000937469,-0.000129583,-0.000501894,0.0171012,3.28368e-005,-8.52679e-007
-0.000937591,-0.00012952,-0.00050181,0.0171017,3.24944e-005,-8.3729e-007
-0.000937714,-0.000129457,-0.000501727,0.0171016,3.21373e-005,-8.22387e-007
-0.000937836,-0.000129394,-0.000501644,0.0171011,3.1769e-005,-8.07869e-007
-0.000937959,-0.000129332,-0.000501562,0.0171002,3.13945e-005,-7.93529e-007
-0.000938081,-0.000129271,-0.000501481,0.017099,3.10194e-005,-7.79057e-007
-0.000938203,-0.000129212,-0.000501402,0.0170976,3.06502e-005,-7.64061e-007
-0.000938326,-0.000129155,-0.000501324,0.017096,3.02943e-005,-7.48086e-007
-0.000938448,-0.000129101,-0.000501249,0.0170942,2.99594e-005,-7.3065e-007
-0.000938571,-0.000129049,-0.000501176,0.0170924,2.96532e-005,-7.11273e-007
-0.000938693,-0.000128999,-0.000501106,0.0170904,2.93834e-005,-6.8952e-007
-0.000938815,-0.000128951,-0.000501039,0.0170883,2.91571e-005,-6.65033e-007
-0.000938938,-0.000128905,-0.000500975,0.0170861,2.89806e-005,-6.37571e-007
-0.00093906,-0.000128859,-0.000500914,0.0170838,2.88587e-005,-6.07029e-007
-0.000939183,-0.000128813,-0.000500857,0.0170813,2.8795e-005,-5.73466e-007
-0.000939305,-0.000128766,-0.000500804,0.0170787,2.87911e-005,-5.37101e-007
-0.000939427,-0.000128719,-0.000500755,0.017076,2.88468e-005,-4.98317e-007
-0.00093955,-0.000128671,-0.00050071,0.0170732,2.89599e-005,-4.57632e-007
-0.000939672,-0.000128622,-0.00050067,0.0170704,2.91261e-005,-4.15671e-007
-0.000939795,-0.000128574,-0.000500633,0.0170677,2.9339e-005,-3.73124e-007
-0.000939917,-0.000128527,-0.000500602,0.0170652,2.95907e-005,-3.30694e-007
-0.000940039,-0.000128481,-0.000500574,0.0170631,2.98714e-005,-2.89047e-007
-0.000940162,-0.000128437,-0.000500551,0.0170615,3.01703e-005,-2.4876e-007
-0.000940284,-0.000128397,-0.000500532,0.0170604,3.04754e-005,-2.10277e-007
-0.000940407,-0.00012836,-0.000500518,0.0170601,3.07746e-005,-1.73874e-007
-0.000940529,-0.000128327,-0.000500507,0.0170606,3.10555e-005,-1.39641e-007
-0.000940651,-0.000128297,-0.000500501,0.017062,3.1306e-005,-1.07472e-007
-0.000940774,-0.00012827,-0.000500498,0.0170644,3.15153e-005,-7.70835e-008
-0.000940896,-0.000128246,-0.0005005,0.0170677,3.16734e-005,-4.80334e-008
-0.000941019,-0.000128223,-0.000500505,0.0170719,3.17724e-005,-1.97655e-008
-0.000941141,-0.0001282,-0.000500513,0.0170769,3.1806e-005,8.3436e-009
-0.000941263,-0.000128177,-0.000500524,0.0170826,3.17705e-005,3.69308e-008
-0.000941386,-0.000128154,-0.000500539,0.0170888,3.1664e-005,6.65927e-008
-0.000941508,-0.000128128,-0.000500556,0.0170953,3.14875e-005,9.78371e-008
-0.000941631,-0.000128102,-0.000500576,0.017102,3.12438e-005,1.31044e-007
-0.000941753,-0.000128074,-0.000500598,0.0171086,3.09383e-005,1.66436e-007
-0.000941875,-0.000128046,-0.000500623,0.0171149,3.05778e-005,2.0407e-007
-0.000941998,-0.000128018,-0.00050065,0.0171207,3.01711e-005,2.43836e-007
-0.00094212,-0.000127991,-0.000500678,0.0171259,2.97279e-005,2.85475e-007
-0.000942243,-0.000127967,-0.000500709,0.0171302,2.92589e-005,3.28608e-007
-0.000942365,-0.000127945,-0.000500741,0.0171336,2.87755e-005,3.72773e-007
-0.000942487,-0.000127927,-0.000500774,0.0171361,2.82887e-005,4.17467e-007
-0.00094261,-0.000127914,-0.000500809,0.0171375,2.78099e-005,4.62191e-007
-0.000942732,-0.000127904,-0.000500846,0.0171379,2.73495e-005,5.06491e-007
-0.000942855,-0.000127898,-0.000500883,0.0171374,2.69174e-005,5.49988e-007
-0.000942977,-0.000127895,-0.000500921,0.017136,2.65227e-005,5.9241e-007
-0.000943099,-0.000127894,-0.000500961,0.0171337,2.61733e-005,6.336e-007
-0.000943222,-0.000127894,-0.000501001,0.0171309,2.58759e-005,6.73525e-007
-0.000943344,-0.000127893,-0.000501042,0.0171274,2.56361e-005,7.12267e-007
-0.000943467,-0.000127891,-0.000501084,0.0171235,2.54582e-005,7.50014e-007
-0.000943589,-0.000127887,-0.000501127,0.0171193,2.53452e-005,7.87034e-007
-0.000943711,-0.000127881,-0.000501171,0.0171149,2.52987e-005,8.23652e-007
-0.000943834,-0.000127872,-0.000501215,0.0171103,2.53192e-005,8.60227e-007
-0.000943956,-0.000127862,-0.00050126,0.0171056,2.54055e-005,8.97123e-007
-0.000944079,-0.000127849,-0.000501306,0.017101,2.55551e-005,9.34689e-007
-0.000944201,-0.000127837,-0.000501353,0.0170963,2.57642e-005,9.73235e-007
-0.000944323,-0.000127824,-0.0005014,0.0170917,2.60277e-005,1.01302e-006
-0.000944446,-0.000127814,-0.000501449,0.0170873,2.63391e-005,1.05425e-006
-0.000944568,-0.000127805,-0.000501498,0.0170829,2.66906e-005,1.09703e-006
-0.000944691,-0.000127799,-0.000501549,0.0170788,2.70736e-005,1.14143e-006
-0.000944813,-0.000127797,-0.0005016,0.0170749,2.74786e-005,1.18741e-006
-0.000944935,-0.000127798,-0.000501653,0.0170713,2.78957e-005,1.23487e-006
-0.000945058,-0.000127802,-0.000501708,0.0170681,2.83146e-005,1.28362e-006
-0.00094518,-0.000127809,-0.000501764,0.0170654,2.87252e-005,1.33341e-006
-0.000945303,-0.000127818,-0.000501822,0.0170634,2.91179e-005,1.38394e-006
-0.000945425,-0.000127829,-0.000501881,0.0170621,2.94838e-005,1.43482e-006
-0.000945547,-0.000127841,-0.000501943,0.0170616,2.98153e-005,1.48566e-006
-0.00094567,-0.000127854,-0.000502006,0.0170621,3.01061e-005,1.53603e-006
-0.000945792,-0.000127867,-0.000502072,0.0170636,3.03515e-005,1.58549e-006
-0.000945915,-0.000127883,-0.000502141,0.0170661,3.05484e-005,1.63362e-006
-0.000946037,-0.000127899,-0.000502212,0.0170697,3.06956e-005,1.68007e-006
-0.000946159,-0.000127918,-0.000502286,0.0170743,3.07936e-005,1.72452e-006
-0.000946282,-0.000127941,-0.000502363,0.0170798,3.08445e-005,1.76676e-006
-0.000946404,-0.000127968,-0.000502444,0.0170862,3.08516e-005,1.80666e-006
-0.000946527,-0.000127999,-0.000502527,0.0170933,3.08196e-005,1.84424e-006
-0.000946649,-0.000128036,-0.000502614,0.017101,3.07541e-005,1.87959e-006
-0.000946771,-0.000128078,-0.000502705,0.017109,3.06613e-005,1.91295e-006
-0.000946894,-0.000128126,-0.000502799,0.0171171,3.05478e-005,1.9446e-006
-0.000947016,-0.000128179,-0.000502897,0.0171252,3.04203e-005,1.97491e-006
-0.000947139,-0.000128235,-0.000502998,0.0171331,3.02854e-005,2.00429e-006
-0.000947261,-0.000128295,-0.000503104,0.0171407,3.01497e-005,2.03309e-006
-0.000947383,-0.000128357,-0.000503213,0.0171476,3.00191e-005,2.06167e-006
-0.000947506,-0.000128419,-0.000503327,0.017154,2.9899e-005,2.09025e-006
-0.000947628,-0.000128481,-0.000503444,0.0171597,2.97943e-005,2.11897e-006
-0.000947751,-0.000128542,-0.000503565,0.0171646,2.97092e-005,2.14782e-006
-0.000947873,-0.000128601,-0.00050369,0.0171688,2.9647e-005,2.17664e-006
-0.000947995,-0.000128659,-0.000503819,0.0171723,2.96103e-005,2.20514e-006
-0.000948118,-0.000128716,-0.000503951,0.0171752,2.96007e-005,2.23289e-006
-0.00094824,-0.000128773,-0.000504087,0.0171774,2.96191e-005,2.2594e-006
-0.000948363,-0.00012883,-0.000504227,0.017179,2.96652e-005,2.2841e-006
-0.000948485,-0.000128889,-0.00050437,0.0171802,2.97378e-005,2.30642e-006
-0.000948607,-0.000128951,-0.000504516,0.017181,2.98348e-005,2.32585e-006
-0.00094873,-0.000129016,-0.000504665,0.0171815,2.99531e-005,2.34197e-006
-0.000948852,-0.000129086,-0.000504817,0.0171817,3.00888e-005,2.35447e-006
-0.000948975,-0.000129159,-0.000504972,0.0171817,3.02372e-005,2.36322e-006
-0.000949097,-0.000129237,-0.00050513,0.0171816,3.03931e-005,2.36826e-006
-0.000949219,-0.000129319,-0.000505291,0.0171813,3.05509e-005,2.36981e-006
-0.000949342,-0.000129403,-0.000505454,0.0171811,3.07049e-005,2.36825e-006
-0.000949464,-0.000129489,-0.00050562,0.0171808,3.08496e-005,2.36408e-006
-0.000949587,-0.000129576,-0.000505787,0.0171805,3.09797e-005,2.35794e-006
-0.000949709,-0.000129662,-0.000505958,0.0171803,3.10909e-005,2.35048e-006
-0.000949831,-0.000129747,-0.00050613,0.0171801,3.11794e-005,2.34239e-006
-0.000949954,-0.00012983,-0.000506305,0.0171801,3.12427e-005,2.3343e-006
-0.000950076,-0.00012991,-0.000506481,0.0171801,3.1279e-005,2.32678e-006
-0.000950199,-0.000129989,-0.00050666,0.0171803,3.12882e-005,2.32026e-006
-0.000950321,-0.000130065,-0.00050684,0.0171807,3.12708e-005,2.31506e-006
-0.000950443,-0.000130141,-0.000507022,0.0171812,3.12285e-005,2.31134e-006
-0.000950566,-0.000130216,-0.000507206,0.0171818,3.1164e-005,2.30911e-006
-0.000950688,-0.000130293,-0.000507392,0.0171826,3.10805e-005,2.30827e-006
-0.000950811,-0.000130371,-0.000507579,0.0171835,3.09818e-005,2.30859e-006
-0.000950933,-0.000130451,-0.000507768,0.0171846,3.08719e-005,2.30976e-006
-0.000951055,-0.000130534,-0.000507958,0.0171857,3.07551e-005,2.31145e-006
-0.000951178,-0.00013062,-0.00050815,0.017187,3.06355e-005,2.31326e-006
-0.0009513,-0.000130708,-0.000508343,0.0171883,3.05171e-005,2.31486e-006
-0.000951423,-0.000130798,-0.000508538,0.0171897,3.04041e-005,2.31591e-006
-0.000951545,-0.000130889,-0.000508733,0.0171912,3.03e-005,2.31617e-006
-0.000951667,-0.000130979,-0.00050893,0.0171928,3.02087e-005,2.31543e-006
-0.00095179,-0.000131068,-0.000509128,0.0171944,3.01336e-005,2.31359e-006
-0.000951912,-0.000131155,-0.000509326,0.0171962,3.00783e-005,2.31061e-006
-0.000952035,-0.000131239,-0.000509526,0.017198,3.00464e-005,2.30654e-006
-0.000952157,-0.000131319,-0.000509726,0.0172001,3.00417e-005,2.30148e-006
-0.000952279,-0.000131396,-0.000509928,0.0172022,3.00677e-005,2.29558e-006
-0.000952402,-0.000131468,-0.00051013,0.0172046,3.01281e-005,2.28903e-006
-0.000952524,-0.000131538,-0.000510332,0.0172072,3.02266e-005,2.28206e-006
-0.000952647,-0.000131605,-0.000510536,0.01721,3.03663e-005,2.27486e-006
-0.000952769,-0.00013167,-0.000510739,0.017213,3.05501e-005,2.26766e-006
-0.000952891,-0.000131735,-0.000510944,0.0172163,3.07799e-005,2.26064e-006
-0.000953014,-0.000131799,-0.000511149,0.0172198,3.10569e-005,2.25393e-006
-0.000953136,-0.000131864,-0.000511355,0.0172235,3.13808e-005,2.24763e-006
-0.000953259,-0.00013193,-0.000511561,0.0172275,3.17502e-005,2.24178e-006
-0.000953381,-0.000131998,-0.000511767,0.0172317,3.2162e-005,2.23633e-006
-0.000953503,-0.000132067,-0.000511974,0.017236,3.26112e-005,2.23119e-006
-0.000953626,-0.000132138,-0.000512181,0.0172405,3.30915e-005,2.22615e-006
-0.000953748,-0.000132211,-0.000512389,0.0172451,3.35946e-005,2.22098e-006
-0.000953871,-0.000132285,-0.000512597,0.0172498,3.41108e-005,2.21535e-006
-0.000953993,-0.00013236,-0.000512806,0.0172544,3.46292e-005,2.2089e-006
-0.000954115,-0.000132437,-0.000513015,0.017259,3.51379e-005,2.20124e-006
-0.000954238,-0.000132515,-0.000513224,0.0172634,3.56243e-005,2.19199e-006
-0.00095436,-0.000132594,-0.000513433,0.0172675,3.60757e-005,2.18077e-006
-0.000954483,-0.000132675,-0.000513643,0.0172713,3.64796e-005,2.16727e-006
-0.000954605,-0.000132758,-0.000513852,0.0172746,3.68243e-005,2.15123e-006
-0.000954727,-0.000132842,-0.000514062,0.0172772,3.70994e-005,2.13251e-006
-0.00095485,-0.000132928,-0.000514272,0.0172792,3.72961e-005,2.11108e-006
-0.000954972,-0.000133015,-0.000514483,0.0172804,3.74078e-005,2.08702e-006
-0.000955095,-0.000133103,-0.000514693,0.0172807,3.743e-005,2.06055e-006
-0.000955217,-0.000133192,-0.000514903,0.01728,3.73614e-005,2.03198e-006
-0.00095534,-0.00013328,-0.000515113,0.0172785,3.7203e-005,2.00174e-006
-0.000955462,-0.000133366,-0.000515323,0.017276,3.69592e-005,1.97031e-006
-0.000955584,-0.000133449,-0.000515533,0.0172727,3.66366e-005,1.9382e-006
-0.000955707,-0.000133529,-0.000515742,0.0172686,3.62449e-005,1.90596e-006
