Gage_Displacement_NodeSet:0,Gage_Displacement_NodeSet:1,Gage_Displacement_NodeSet:2,Reaction_Force:0,Reaction_Force:1,Reaction_Force:2,Time
-0.000130602,-1.77373e-005,-5.5958e-005,0.00231105,2.61527e-006,-2.74064e-007,1.56722e-005
-0.000130724,-1.77551e-005,-5.59685e-005,0.00231198,2.58167e-006,-2.82598e-007,1.56869e-005
-0.000130847,-1.77722e-005,-5.59769e-005,0.00231288,2.5615e-006,-2.89332e-007,1.57016e-005
-0.000130969,-1.77885e-005,-5.59834e-005,0.00231379,2.56159e-006,-2.9466e-007,1.57163e-005
-0.000131091,-1.78041e-005,-5.59881e-005,0.00231473,2.58789e-006,-2.99064e-007,1.5731e-005
-0.000131214,-1.78194e-005,-5.59915e-005,0.00231567,2.64498e-006,-3.03078e-007,1.57457e-005
-0.000131336,-1.7835e-005,-5.59936e-005,0.00231652,2.73573e-006,-3.07246e-007,1.57604e-005
-0.000131459,-1.78519e-005,-5.5995e-005,0.00231717,2.86096e-006,-3.12076e-007,1.5775e-005
-0.000131581,-1.78709e-005,-5.5996e-005,0.0023175,3.01928e-006,-3.18003e-007,1.57897e-005
-0.000131703,-1.78932e-005,-5.59969e-005,0.00231738,3.20705e-006,-3.25356e-007,1.58044e-005
-0.000131826,-1.79196e-005,-5.59981e-005,0.00231671,3.41847e-006,-3.34324e-007,1.58191e-005
-0.000131948,-1.79507e-005,-5.60001e-005,0.00231544,3.64587e-006,-3.44938e-007,1.58338e-005
-0.000132071,-1.79866e-005,-5.60033e-005,0.00231358,3.88007e-006,-3.57065e-007,1.58485e-005
-0.000132193,-1.80274e-005,-5.60081e-005,0.0023112,4.11096e-006,-3.7041e-007,1.58632e-005
-0.000132315,-1.80725e-005,-5.6015e-005,0.00230845,4.32809e-006,-3.84522e-007,1.58779e-005
-0.000132438,-1.81209e-005,-5.60243e-005,0.00230553,4.52135e-006,-3.9883e-007,1.58925e-005
-0.00013256,-1.81714e-005,-5.60366e-005,0.0023027,4.68168e-006,-4.12665e-007,1.59072e-005
-0.000132683,-1.82227e-005,-5.60523e-005,0.00230025,4.80168e-006,-4.25308e-007,1.59219e-005
-0.000132805,-1.82732e-005,-5.60716e-005,0.00229849,4.87616e-006,-4.36035e-007,1.59366e-005
-0.000132927,-1.83217e-005,-5.60952e-005,0.0022977,4.90259e-006,-4.44161e-007,1.59513e-005
-0.00013305,-1.8367e-005,-5.61232e-005,0.00229814,4.88128e-006,-4.49094e-007,1.5966e-005
-0.000133172,-1.84083e-005,-5.61561e-005,0.00229997,4.81545e-006,-4.50372e-007,1.59807e-005
-0.000133295,-1.84454e-005,-5.61941e-005,0.00230332,4.71101e-006,-4.47703e-007,1.59954e-005
-0.000133417,-1.84782e-005,-5.62376e-005,0.0023082,4.57623e-006,-4.40991e-007,1.60101e-005
-0.000133539,-1.85074e-005,-5.62869e-005,0.00231452,4.42114e-006,-4.30347e-007,1.60247e-005
-0.000133662,-1.85337e-005,-5.6342e-005,0.00232214,4.25682e-006,-4.16094e-007,1.60394e-005
-0.000133784,-1.85581e-005,-5.64031e-005,0.0023308,4.09465e-006,-3.9875e-007,1.60541e-005
-0.000133907,-1.8582e-005,-5.64704e-005,0.0023402,3.94547e-006,-3.79005e-007,1.60688e-005
-0.000134029,-1.86063e-005,-5.6544e-005,0.00235001,3.81876e-006,-3.5768e-007,1.60835e-005
-0.000134151,-1.86322e-005,-5.66237e-005,0.00235987,3.72202e-006,-3.35679e-007,1.60982e-005
-0.000134274,-1.86602e-005,-5.67097e-005,0.00236943,3.66016e-006,-3.13935e-007,1.61129e-005
-0.000134396,-1.86908e-005,-5.68017e-005,0.00237836,3.63524e-006,-2.93354e-007,1.61276e-005
-0.000134519,-1.8724e-005,-5.68998e-005,0.00238637,3.64627e-006,-2.74757e-007,1.61422e-005
-0.000134641,-1.87595e-005,-5.70036e-005,0.00239322,3.68938e-006,-2.58832e-007,1.61569e-005
-0.000134763,-1.87967e-005,-5.7113e-005,0.00239873,3.75814e-006,-2.4609e-007,1.61716e-005
-0.000134886,-1.88349e-005,-5.72278e-005,0.00240277,3.84411e-006,-2.3684e-007,1.61863e-005
-0.000135008,-1.88731e-005,-5.73477e-005,0.00240527,3.93749e-006,-2.31171e-007,1.6201e-005
-0.000135131,-1.89106e-005,-5.74725e-005,0.00240622,4.02798e-006,-2.28953e-007,1.62157e-005
-0.000135253,-1.89468e-005,-5.76018e-005,0.00240562,4.10553e-006,-2.29857e-007,1.62304e-005
-0.000135375,-1.89811e-005,-5.77354e-005,0.00240352,4.16118e-006,-2.33382e-007,1.62451e-005
-0.000135498,-1.90135e-005,-5.7873e-005,0.00239999,4.18775e-006,-2.38899e-007,1.62597e-005
-0.00013562,-1.90439e-005,-5.80142e-005,0.00239512,4.18041e-006,-2.45699e-007,1.62744e-005
-0.000135743,-1.90728e-005,-5.81589e-005,0.00238903,4.13701e-006,-2.53055e-007,1.62891e-005
-0.000135865,-1.91007e-005,-5.83066e-005,0.00238181,4.0583e-006,-2.60271e-007,1.63038e-005
-0.000135987,-1.91282e-005,-5.8457e-005,0.0023736,3.9478e-006,-2.66737e-007,1.63185e-005
-0.00013611,-1.9156e-005,-5.86099e-005,0.00236455,3.81154e-006,-2.71973e-007,1.63332e-005
-0.000136232,-1.91846e-005,-5.8765e-005,0.00235481,3.65762e-006,-2.75662e-007,1.63479e-005
-0.000136355,-1.92146e-005,-5.89219e-005,0.00234456,3.49551e-006,-2.77665e-007,1.63626e-005
-0.000136477,-1.92462e-005,-5.90803e-005,0.002334,3.33541e-006,-2.78034e-007,1.63773e-005
-0.000136599,-1.92796e-005,-5.924e-005,0.00232333,3.18739e-006,-2.76991e-007,1.63919e-005
-0.000136722,-1.93146e-005,-5.94007e-005,0.00231278,3.06069e-006,-2.74913e-007,1.64066e-005
-0.000136844,-1.93511e-005,-5.95621e-005,0.00230257,2.96301e-006,-2.72292e-007,1.64213e-005
-0.000136967,-1.93889e-005,-5.9724e-005,0.00229295,2.89989e-006,-2.6969e-007,1.6436e-005
-0.000137089,-1.94277e-005,-5.98861e-005,0.00228414,2.87434e-006,-2.67695e-007,1.64507e-005
-0.000137211,-1.94673e-005,-6.00483e-005,0.00227635,2.88661e-006,-2.66865e-007,1.64654e-005
-0.000137334,-1.95076e-005,-6.02104e-005,0.00226979,2.9341e-006,-2.67685e-007,1.64801e-005
-0.000137456,-1.95489e-005,-6.03722e-005,0.00226461,3.01158e-006,-2.70527e-007,1.64948e-005
-0.000137579,-1.95912e-005,-6.05336e-005,0.00226095,3.11157e-006,-2.75614e-007,1.65094e-005
-0.000137701,-1.9635e-005,-6.06945e-005,0.00225891,3.22477e-006,-2.83009e-007,1.65241e-005
-0.000137823,-1.96805e-005,-6.08547e-005,0.00225855,3.34083e-006,-2.92604e-007,1.65388e-005
-0.000137946,-1.97281e-005,-6.10142e-005,0.00225989,3.44897e-006,-3.04126e-007,1.65535e-005
-0.000138068,-1.97781e-005,-6.11728e-005,0.00226292,3.53884e-006,-3.1716e-007,1.65682e-005
-0.000138191,-1.98303e-005,-6.13305e-005,0.00226758,3.60118e-006,-3.31181e-007,1.65829e-005
-0.000138313,-1.98845e-005,-6.14871e-005,0.00227377,3.62858e-006,-3.45586e-007,1.65976e-005
-0.000138435,-1.99402e-005,-6.16426e-005,0.00228136,3.61594e-006,-3.59746e-007,1.66123e-005
-0.000138558,-1.99966e-005,-6.17968e-005,0.00229017,3.56097e-006,-3.73051e-007,1.6627e-005
-0.00013868,-2.00525e-005,-6.19496e-005,0.00229999,3.46436e-006,-3.84953e-007,1.66416e-005
-0.000138803,-2.01069e-005,-6.21008e-005,0.00231057,3.32976e-006,-3.9501e-007,1.66563e-005
-0.000138925,-2.01585e-005,-6.22502e-005,0.00232161,3.16369e-006,-4.02917e-007,1.6671e-005
-0.000139047,-2.02063e-005,-6.23978e-005,0.00233281,2.97508e-006,-4.08537e-007,1.66857e-005
-0.00013917,-2.02494e-005,-6.25434e-005,0.00234383,2.77472e-006,-4.11904e-007,1.67004e-005
-0.000139292,-2.02875e-005,-6.26868e-005,0.00235431,2.57461e-006,-4.13234e-007,1.67151e-005
-0.000139415,-2.03205e-005,-6.28278e-005,0.00236393,2.38713e-006,-4.12906e-007,1.67298e-005
-0.000139537,-2.03489e-005,-6.29664e-005,0.00237234,2.22426e-006,-4.11445e-007,1.67445e-005
-0.000139659,-2.03735e-005,-6.31023e-005,0.00237928,2.09676e-006,-4.09481e-007,1.67591e-005
-0.000139782,-2.03957e-005,-6.32354e-005,0.00238453,2.01343e-006,-4.07715e-007,1.67738e-005
-0.000139904,-2.04171e-005,-6.33657e-005,0.00238793,1.98054e-006,-4.06869e-007,1.67885e-005
-0.000140027,-2.04393e-005,-6.3493e-005,0.00238946,2.00141e-006,-4.07635e-007,1.68032e-005
-0.000140149,-2.04641e-005,-6.36172e-005,0.00238917,2.0762e-006,-4.10628e-007,1.68179e-005
-0.000140272,-2.04929e-005,-6.37382e-005,0.00238722,2.2019e-006,-4.16339e-007,1.68326e-005
-0.000140394,-2.05269e-005,-6.3856e-005,0.00238389,2.37264e-006,-4.251e-007,1.68473e-005
-0.000140516,-2.05668e-005,-6.39704e-005,0.00237956,2.58007e-006,-4.37056e-007,1.6862e-005
-0.000140639,-2.06128e-005,-6.40816e-005,0.00237465,2.81406e-006,-4.52145e-007,1.68766e-005
-0.000140761,-2.06645e-005,-6.41894e-005,0.00236967,3.0634e-006,-4.70099e-007,1.68913e-005
-0.000140884,-2.07212e-005,-6.42938e-005,0.00236511,3.3167e-006,-4.90455e-007,1.6906e-005
-0.000141006,-2.07817e-005,-6.4395e-005,0.00236146,3.56322e-006,-5.1258e-007,1.69207e-005
-0.000141128,-2.08446e-005,-6.44929e-005,0.00235916,3.7936e-006,-5.35708e-007,1.69354e-005
-0.000141251,-2.09085e-005,-6.45877e-005,0.00235854,4.00059e-006,-5.58987e-007,1.69501e-005
-0.000141373,-2.09719e-005,-6.46795e-005,0.00235987,4.17946e-006,-5.81535e-007,1.69648e-005
-0.000141496,-2.10338e-005,-6.47686e-005,0.00236325,4.3283e-006,-6.02496e-007,1.69795e-005
-0.000141618,-2.10932e-005,-6.48551e-005,0.00236868,4.44802e-006,-6.21098e-007,1.69942e-005
-0.00014174,-2.11496e-005,-6.49393e-005,0.00237603,4.54212e-006,-6.36708e-007,1.70088e-005
-0.000141863,-2.12031e-005,-6.50215e-005,0.00238505,4.61626e-006,-6.4887e-007,1.70235e-005
-0.000141985,-2.12538e-005,-6.51019e-005,0.00239541,4.67759e-006,-6.57338e-007,1.70382e-005
-0.000142108,-2.13024e-005,-6.5181e-005,0.00240674,4.73404e-006,-6.62096e-007,1.70529e-005
-0.00014223,-2.13496e-005,-6.52591e-005,0.00241863,4.79342e-006,-6.63351e-007,1.70676e-005
-0.000142352,-2.13963e-005,-6.53364e-005,0.0024307,4.86267e-006,-6.61523e-007,1.70823e-005
-0.000142475,-2.14431e-005,-6.54134e-005,0.00244259,4.94707e-006,-6.5721e-007,1.7097e-005
-0.000142597,-2.14908e-005,-6.54903e-005,0.00245406,5.04966e-006,-6.51143e-007,1.71117e-005
-0.00014272,-2.15395e-005,-6.55674e-005,0.00246491,5.17089e-006,-6.44132e-007,1.71263e-005
-0.000142842,-2.15894e-005,-6.5645e-005,0.00247509,5.3084e-006,-6.37007e-007,1.7141e-005
-0.000142964,-2.16402e-005,-6.57233e-005,0.00248464,5.45715e-006,-6.30553e-007,1.71557e-005
-0.000143087,-2.16915e-005,-6.58025e-005,0.00249366,5.60979e-006,-6.25459e-007,1.71704e-005
-0.000143209,-2.17426e-005,-6.58828e-005,0.00250238,5.75717e-006,-6.22265e-007,1.71851e-005
-0.000143332,-2.17928e-005,-6.59644e-005,0.00251104,5.88914e-006,-6.21326e-007,1.71998e-005
-0.000143454,-2.18414e-005,-6.60473e-005,0.00251992,5.99541e-006,-6.22793e-007,1.72145e-005
-0.000143576,-2.1888e-005,-6.61318e-005,0.0025293,6.06641e-006,-6.26606e-007,1.72292e-005
-0.000143699,-2.19322e-005,-6.62177e-005,0.00253941,6.09419e-006,-6.32505e-007,1.72439e-005
-0.000143821,-2.1974e-005,-6.63053e-005,0.00255045,6.07321e-006,-6.40057e-007,1.72585e-005
-0.000143944,-2.20134e-005,-6.63944e-005,0.00256252,6.00088e-006,-6.48698e-007,1.72732e-005
-0.000144066,-2.20509e-005,-6.64852e-005,0.00257568,5.87802e-006,-6.57778e-007,1.72879e-005
-0.000144188,-2.20869e-005,-6.65776e-005,0.00258988,5.70893e-006,-6.66621e-007,1.73026e-005
-0.000144311,-2.21222e-005,-6.66714e-005,0.00260501,5.5013e-006,-6.74579e-007,1.73173e-005
-0.000144433,-2.21574e-005,-6.67668e-005,0.0026209,5.26575e-006,-6.81083e-007,1.7332e-005
-0.000144556,-2.21928e-005,-6.68634e-005,0.00263733,5.01528e-006,-6.85693e-007,1.73467e-005
-0.000144678,-2.22289e-005,-6.69614e-005,0.00265405,4.7644e-006,-6.88132e-007,1.73614e-005
-0.0001448,-2.22657e-005,-6.70604e-005,0.00267082,4.52822e-006,-6.88305e-007,1.7376e-005
-0.000144923,-2.23033e-005,-6.71605e-005,0.00268737,4.32142e-006,-6.86315e-007,1.73907e-005
-0.000145045,-2.23413e-005,-6.72613e-005,0.0027035,4.15729e-006,-6.82451e-007,1.74054e-005
-0.000145168,-2.23794e-005,-6.73627e-005,0.00271901,4.04683e-006,-6.77171e-007,1.74201e-005
-0.00014529,-2.24172e-005,-6.74646e-005,0.00273375,3.99798e-006,-6.71071e-007,1.74348e-005
-0.000145412,-2.24542e-005,-6.75668e-005,0.00274761,4.01505e-006,-6.64846e-007,1.74495e-005
-0.000145535,-2.24903e-005,-6.76691e-005,0.00276052,4.09845e-006,-6.59246e-007,1.74642e-005
-0.000145657,-2.25252e-005,-6.77714e-005,0.00277246,4.24461e-006,-6.55024e-007,1.74789e-005
-0.00014578,-2.25593e-005,-6.78735e-005,0.00278341,4.4462e-006,-6.52888e-007,1.74936e-005
-0.000145902,-2.25928e-005,-6.79753e-005,0.0027934,4.69258e-006,-6.53464e-007,1.75082e-005
-0.000146024,-2.26264e-005,-6.80768e-005,0.00280247,4.97052e-006,-6.5725e-007,1.75229e-005
-0.000146147,-2.26607e-005,-6.81777e-005,0.00281067,5.26499e-006,-6.64593e-007,1.75376e-005
-0.000146269,-2.26963e-005,-6.8278e-005,0.00281806,5.5602e-006,-6.75668e-007,1.75523e-005
-0.000146392,-2.27339e-005,-6.83776e-005,0.00282471,5.84057e-006,-6.90467e-007,1.7567e-005
-0.000146514,-2.27739e-005,-6.84764e-005,0.00283069,6.09175e-006,-7.08806e-007,1.75817e-005
-0.000146636,-2.28162e-005,-6.85744e-005,0.0028361,6.30155e-006,-7.30334e-007,1.75964e-005
-0.000146759,-2.28607e-005,-6.86715e-005,0.00284102,6.4607e-006,-7.54555e-007,1.76111e-005
-0.000146881,-2.29068e-005,-6.87675e-005,0.00284555,6.5634e-006,-7.80856e-007,1.76257e-005
-0.000147004,-2.29534e-005,-6.88625e-005,0.0028498,6.60773e-006,-8.08542e-007,1.76404e-005
-0.000147126,-2.29993e-005,-6.89563e-005,0.0028539,6.59566e-006,-8.36877e-007,1.76551e-005
-0.000147248,-2.30431e-005,-6.90489e-005,0.00285796,6.53291e-006,-8.65116e-007,1.76698e-005
-0.000147371,-2.30836e-005,-6.91401e-005,0.00286212,6.4285e-006,-8.92552e-007,1.76845e-005
-0.000147493,-2.31192e-005,-6.92299e-005,0.00286649,6.29411e-006,-9.18548e-007,1.76992e-005
-0.000147616,-2.31492e-005,-6.93183e-005,0.0028712,6.1432e-006,-9.42569e-007,1.77139e-005
-0.000147738,-2.31728e-005,-6.94052e-005,0.00287635,5.99006e-006,-9.6421e-007,1.77286e-005
-0.00014786,-2.319e-005,-6.94906e-005,0.00288205,5.84881e-006,-9.83207e-007,1.77432e-005
-0.000147983,-2.32009e-005,-6.95743e-005,0.00288837,5.73238e-006,-9.99453e-007,1.77579e-005
-0.000148105,-2.32064e-005,-6.96566e-005,0.00289538,5.65155e-006,-1.013e-006,1.77726e-005
-0.000148228,-2.32076e-005,-6.97372e-005,0.0029031,5.61424e-006,-1.02403e-006,1.77873e-005
-0.00014835,-2.32059e-005,-6.98162e-005,0.00291155,5.6249e-006,-1.03286e-006,1.7802e-005
-0.000148472,-2.32026e-005,-6.98937e-005,0.00292071,5.68424e-006,-1.03992e-006,1.78167e-005
-0.000148595,-2.31992e-005,-6.99696e-005,0.00293055,5.78915e-006,-1.04569e-006,1.78314e-005
-0.000148717,-2.3197e-005,-7.0044e-005,0.00294097,5.93297e-006,-1.05068e-006,1.78461e-005
-0.00014884,-2.31967e-005,-7.01167e-005,0.00295189,6.10604e-006,-1.05539e-006,1.78608e-005
-0.000148962,-2.31988e-005,-7.01878e-005,0.00296316,6.29637e-006,-1.06029e-006,1.78754e-005
-0.000149084,-2.32034e-005,-7.02573e-005,0.00297463,6.4906e-006,-1.06574e-006,1.78901e-005
-0.000149207,-2.32102e-005,-7.0325e-005,0.0029861,6.67503e-006,-1.07201e-006,1.79048e-005
-0.000149329,-2.32184e-005,-7.03909e-005,0.00299735,6.83666e-006,-1.0792e-006,1.79195e-005
-0.000149452,-2.3227e-005,-7.04549e-005,0.00300815,6.96421e-006,-1.08728e-006,1.79342e-005
-0.000149574,-2.32353e-005,-7.0517e-005,0.00301826,7.04899e-006,-1.09607e-006,1.79489e-005
-0.000149696,-2.32421e-005,-7.0577e-005,0.00302743,7.0856e-006,-1.10523e-006,1.79636e-005
-0.000149819,-2.32468e-005,-7.06348e-005,0.00303545,7.07238e-006,-1.1143e-006,1.79783e-005
-0.000149941,-2.3249e-005,-7.06904e-005,0.00304213,7.01153e-006,-1.12272e-006,1.79929e-005
-0.000150064,-2.32485e-005,-7.07436e-005,0.00304733,6.909e-006,-1.12986e-006,1.80076e-005
-0.000150186,-2.32458e-005,-7.07944e-005,0.00305097,6.77407e-006,-1.13509e-006,1.80223e-005
-0.000150308,-2.32414e-005,-7.08427e-005,0.00305309,6.61866e-006,-1.13779e-006,1.8037e-005
-0.000150431,-2.32361e-005,-7.08884e-005,0.00305376,6.45645e-006,-1.1374e-006,1.80517e-005
-0.000150553,-2.32312e-005,-7.09315e-005,0.0030532,6.30186e-006,-1.13349e-006,1.80664e-005
-0.000150676,-2.32276e-005,-7.0972e-005,0.00305167,6.16897e-006,-1.12575e-006,1.80811e-005
-0.000150798,-2.32264e-005,-7.10098e-005,0.00304955,6.07049e-006,-1.11403e-006,1.80958e-005
-0.00015092,-2.32282e-005,-7.1045e-005,0.00304725,6.01678e-006,-1.09837e-006,1.81105e-005
-0.000151043,-2.32337e-005,-7.10777e-005,0.00304522,6.01509e-006,-1.07897e-006,1.81251e-005
-0.000151165,-2.32428e-005,-7.11078e-005,0.0030439,6.069e-006,-1.05618e-006,1.81398e-005
-0.000151288,-2.32554e-005,-7.11354e-005,0.00304372,6.17813e-006,-1.03052e-006,1.81545e-005
-0.00015141,-2.32712e-005,-7.11608e-005,0.00304502,6.33814e-006,-1.00259e-006,1.81692e-005
-0.000151532,-2.32893e-005,-7.1184e-005,0.00304803,6.54104e-006,-9.73059e-007,1.81839e-005
-0.000151655,-2.3309e-005,-7.12052e-005,0.00305289,6.77566e-006,-9.42634e-007,1.81986e-005
-0.000151777,-2.33297e-005,-7.12248e-005,0.00305957,7.02848e-006,-9.11997e-007,1.82133e-005
-0.0001519,-2.33506e-005,-7.12428e-005,0.00306788,7.28447e-006,-8.81775e-007,1.8228e-005
-0.000152022,-2.33714e-005,-7.12597e-005,0.00307752,7.52814e-006,-8.52503e-007,1.82426e-005
-0.000152144,-2.33918e-005,-7.12757e-005,0.00308804,7.74453e-006,-8.24596e-007,1.82573e-005
-0.000152267,-2.34119e-005,-7.12912e-005,0.00309891,7.92019e-006,-7.98334e-007,1.8272e-005
-0.000152389,-2.3432e-005,-7.13066e-005,0.00310953,8.04404e-006,-7.73848e-007,1.82867e-005
-0.000152512,-2.34524e-005,-7.13223e-005,0.00311929,8.10807e-006,-7.51127e-007,1.83014e-005
-0.000152634,-2.34737e-005,-7.13386e-005,0.00312761,8.10781e-006,-7.3003e-007,1.83161e-005
-0.000152756,-2.34964e-005,-7.1356e-005,0.00313398,8.04257e-006,-7.10303e-007,1.83308e-005
-0.000152879,-2.35207e-005,-7.13749e-005,0.00313802,7.91547e-006,-6.91609e-007,1.83455e-005
-0.000153001,-2.35467e-005,-7.13956e-005,0.00313947,7.73321e-006,-6.73559e-007,1.83601e-005
-0.000153124,-2.35744e-005,-7.14184e-005,0.00313824,7.50559e-006,-6.55748e-007,1.83748e-005
-0.000153246,-2.36033e-005,-7.14439e-005,0.00313441,7.24493e-006,-6.37787e-007,1.83895e-005
-0.000153368,-2.36329e-005,-7.14722e-005,0.00312822,6.96526e-006,-6.19335e-007,1.84042e-005
-0.000153491,-2.36625e-005,-7.15036e-005,0.00312005,6.6815e-006,-6.0013e-007,1.84189e-005
-0.000153613,-2.36912e-005,-7.15386e-005,0.00311038,6.40852e-006,-5.80008e-007,1.84336e-005
-0.000153736,-2.37186e-005,-7.15772e-005,0.00309977,6.16033e-006,-5.58917e-007,1.84483e-005
-0.000153858,-2.37441e-005,-7.16199e-005,0.00308881,5.94923e-006,-5.36928e-007,1.8463e-005
-0.00015398,-2.37675e-005,-7.16668e-005,0.00307808,5.7851e-006,-5.14227e-007,1.84777e-005
-0.000154103,-2.37891e-005,-7.17183e-005,0.0030681,5.67492e-006,-4.91113e-007,1.84923e-005
-0.000154225,-2.38094e-005,-7.17744e-005,0.00305933,5.62237e-006,-4.67971e-007,1.8507e-005
-0.000154348,-2.38292e-005,-7.18355e-005,0.00305211,5.62767e-006,-4.4526e-007,1.85217e-005
-0.00015447,-2.38499e-005,-7.19017e-005,0.00304668,5.68764e-006,-4.23473e-007,1.85364e-005
-0.000154592,-2.38725e-005,-7.19732e-005,0.00304312,5.79598e-006,-4.03116e-007,1.85511e-005
-0.000154715,-2.38985e-005,-7.20502e-005,0.00304146,5.94366e-006,-3.84669e-007,1.85658e-005
-0.000154837,-2.39289e-005,-7.21328e-005,0.00304157,6.11961e-006,-3.68557e-007,1.85805e-005
-0.00015496,-2.39647e-005,-7.22211e-005,0.00304329,6.31137e-006,-3.55121e-007,1.85952e-005
-0.000155082,-2.40061e-005,-7.23152e-005,0.00304638,6.50599e-006,-3.44599e-007,1.86098e-005
-0.000155204,-2.40533e-005,-7.2415e-005,0.00305058,6.69084e-006,-3.37106e-007,1.86245e-005
-0.000155327,-2.41056e-005,-7.25206e-005,0.00305563,6.85443e-006,-3.32625e-007,1.86392e-005
-0.000155449,-2.41621e-005,-7.26319e-005,0.00306128,6.98724e-006,-3.31012e-007,1.86539e-005
-0.000155572,-2.42215e-005,-7.27488e-005,0.0030673,7.08228e-006,-3.32001e-007,1.86686e-005
-0.000155694,-2.42821e-005,-7.28712e-005,0.00307352,7.13561e-006,-3.35227e-007,1.86833e-005
-0.000155816,-2.43424e-005,-7.29989e-005,0.00307978,7.1466e-006,-3.40242e-007,1.8698e-005
-0.000155939,-2.4401e-005,-7.31318e-005,0.00308596,7.11793e-006,-3.46554e-007,1.87127e-005
-0.000156061,-2.44564e-005,-7.32696e-005,0.00309199,7.05548e-006,-3.53656e-007,1.87274e-005
-0.000156184,-2.45079e-005,-7.34121e-005,0.00309779,6.96786e-006,-3.6106e-007,1.8742e-005
-0.000156306,-2.45552e-005,-7.35591e-005,0.0031033,6.8658e-006,-3.68334e-007,1.87567e-005
-0.000156428,-2.45982e-005,-7.37103e-005,0.00310846,6.76144e-006,-3.75126e-007,1.87714e-005
-0.000156551,-2.46376e-005,-7.38655e-005,0.0031132,6.66739e-006,-3.81193e-007,1.87861e-005
-0.000156673,-2.46743e-005,-7.40245e-005,0.00311744,6.59587e-006,-3.86409e-007,1.88008e-005
-0.000156796,-2.47095e-005,-7.41869e-005,0.00312109,6.55777e-006,-3.90777e-007,1.88155e-005
-0.000156918,-2.47445e-005,-7.43525e-005,0.00312404,6.56186e-006,-3.94423e-007,1.88302e-005
-0.00015704,-2.47806e-005,-7.45211e-005,0.0031262,6.6141e-006,-3.9758e-007,1.88449e-005
-0.000157163,-2.48186e-005,-7.46924e-005,0.00312747,6.71718e-006,-4.00571e-007,1.88595e-005
-0.000157285,-2.48594e-005,-7.48661e-005,0.00312776,6.87028e-006,-4.03776e-007,1.88742e-005
-0.000157408,-2.49032e-005,-7.5042e-005,0.00312702,7.06903e-006,-4.07598e-007,1.88889e-005
-0.00015753,-2.49498e-005,-7.52197e-005,0.00312522,7.30584e-006,-4.12432e-007,1.89036e-005
-0.000157652,-2.49987e-005,-7.5399e-005,0.00312239,7.57032e-006,-4.18625e-007,1.89183e-005
-0.000157775,-2.5049e-005,-7.55797e-005,0.00311857,7.85001e-006,-4.26444e-007,1.8933e-005
-0.000157897,-2.50998e-005,-7.57615e-005,0.00311386,8.13119e-006,-4.36054e-007,1.89477e-005
-0.00015802,-2.51497e-005,-7.59442e-005,0.0031084,8.39983e-006,-4.47497e-007,1.89624e-005
-0.000158142,-2.51979e-005,-7.61275e-005,0.00310237,8.64248e-006,-4.60684e-007,1.89771e-005
-0.000158264,-2.52432e-005,-7.63111e-005,0.00309596,8.84723e-006,-4.75395e-007,1.89917e-005
-0.000158387,-2.52852e-005,-7.6495e-005,0.00308938,9.00444e-006,-4.91292e-007,1.90064e-005
-0.000158509,-2.53235e-005,-7.66788e-005,0.00308285,9.10739e-006,-5.07937e-007,1.90211e-005
-0.000158632,-2.53581e-005,-7.68624e-005,0.00307659,9.15263e-006,-5.24822e-007,1.90358e-005
-0.000158754,-2.53893e-005,-7.70455e-005,0.00307078,9.14022e-006,-5.41401e-007,1.90505e-005
-0.000158876,-2.54176e-005,-7.72279e-005,0.00306561,9.07363e-006,-5.57125e-007,1.90652e-005
-0.000158999,-2.54436e-005,-7.74094e-005,0.0030612,8.95943e-006,-5.71479e-007,1.90799e-005
-0.000159121,-2.54681e-005,-7.75898e-005,0.00305764,8.80679e-006,-5.84017e-007,1.90946e-005
-0.000159244,-2.54914e-005,-7.77687e-005,0.00305496,8.62683e-006,-5.94386e-007,1.91092e-005
-0.000159366,-2.55141e-005,-7.79459e-005,0.00305317,8.43184e-006,-6.02353e-007,1.91239e-005
-0.000159488,-2.55363e-005,-7.8121e-005,0.0030522,8.23439e-006,-6.07814e-007,1.91386e-005
-0.000159611,-2.55578e-005,-7.82937e-005,0.00305193,8.04656e-006,-6.10799e-007,1.91533e-005
-0.000159733,-2.55785e-005,-7.84636e-005,0.00305222,7.87912e-006,-6.11467e-007,1.9168e-005
-0.000159856,-2.55978e-005,-7.86303e-005,0.00305288,7.74091e-006,-6.10091e-007,1.91827e-005
-0.000159978,-2.56154e-005,-7.87934e-005,0.0030537,7.6383e-006,-6.07035e-007,1.91974e-005
-0.0001601,-2.56306e-005,-7.89526e-005,0.00305445,7.57488e-006,-6.02727e-007,1.92121e-005
-0.000160223,-2.56432e-005,-7.91075e-005,0.00305494,7.55137e-006,-5.97625e-007,1.92267e-005
-0.000160345,-2.56531e-005,-7.92577e-005,0.00305496,7.56565e-006,-5.92189e-007,1.92414e-005
-0.000160468,-2.56604e-005,-7.94028e-005,0.00305436,7.61311e-006,-5.86842e-007,1.92561e-005
-0.00016059,-2.56656e-005,-7.95425e-005,0.00305305,7.68705e-006,-5.81946e-007,1.92708e-005
-0.000160712,-2.56692e-005,-7.96766e-005,0.00305097,7.77928e-006,-5.77774e-007,1.92855e-005
-0.000160835,-2.56722e-005,-7.98049e-005,0.00304816,7.88079e-006,-5.74492e-007,1.93002e-005
